CA	organ_age	Age_group
47.7	60.2	[45,48)
57.5	62.2	[57,60)
25.3	28.3	[24,27)
53.4	54.1	[51,54)
58.3	64.8	[57,60)
71.2	76.4	[69,72)
60.1	51.8	[60,63)
57.3	59	[57,60)
72.7	71.4	[72,75)
19.2	23.5	[18,21)
41.5	41.2	[39,42)
73.8	70.5	[72,75)
58.3	60.3	[57,60)
60	65.3	[60,63)
27.9	30.1	[27,30)
62.7	68.8	[60,63)
45.3	36	[45,48)
37.4	37.8	[36,39)
54.7	52.7	[54,57)
76.3	72	[75,78)
43	34.9	[42,45)
52.2	45.2	[51,54)
32	33.7	[30,33)
34.4	32.1	[33,36)
58.2	50.2	[57,60)
82.1	77	[81,84)
59.9	51.6	[57,60)
54.4	53.6	[54,57)
69.1	68.5	[69,72)
28.1	31.4	[27,30)
67.2	75.4	[66,69)
55.7	56.5	[54,57)
65.4	63.1	[63,66)
39.8	43.1	[39,42)
50.9	48.8	[48,51)
68	72.5	[66,69)
53.5	66.9	[51,54)
44.1	32.7	[42,45)
64.5	62.4	[63,66)
40.2	48.6	[39,42)
45.3	40.8	[45,48)
50.9	53	[48,51)
70.5	70.6	[69,72)
57.4	47.7	[57,60)
73.7	67.8	[72,75)
48	54.8	[48,51)
32.3	21.1	[30,33)
53.9	52.7	[51,54)
55.5	48.1	[54,57)
37.4	29.2	[36,39)
44.2	44.5	[42,45)
22.7	28.3	[21,24)
66.7	65.2	[66,69)
58.9	53.4	[57,60)
49.2	58.4	[48,51)
65.2	66.1	[63,66)
75.7	63.3	[75,78)
59.5	53.6	[57,60)
71	69.1	[69,72)
54.3	61.9	[54,57)
71	70.1	[69,72)
67.4	64.2	[66,69)
67	74.5	[66,69)
55	58.3	[54,57)
24.6	25.3	[24,27)
71.2	71.6	[69,72)
69	61.9	[69,72)
26.3	29.2	[24,27)
57.5	64.8	[57,60)
70.4	73.4	[69,72)
55.5	53.2	[54,57)
18	24.3	[18,21)
31	40.9	[30,33)
52.2	49.3	[51,54)
71	73.9	[69,72)
60.6	60.2	[60,63)
37.6	40.1	[36,39)
67.1	67.3	[66,69)
37.6	43.8	[36,39)
63.9	67.2	[63,66)
32.2	27.1	[30,33)
49	40.5	[48,51)
28.5	25.4	[27,30)
65.5	64.5	[63,66)
71.7	68.6	[69,72)
36.3	33.5	[36,39)
74.1	72.6	[72,75)
30.5	36.2	[30,33)
59.7	56.2	[57,60)
72.2	72.1	[72,75)
50.7	37.5	[48,51)
39.4	48.7	[39,42)
48.9	48.4	[48,51)
77.7	80	[75,78)
71.7	74.4	[69,72)
45.7	29.8	[45,48)
48.3	46.2	[48,51)
50.2	53.9	[48,51)
66.8	66	[66,69)
69.3	66.9	[69,72)
69.9	75.5	[69,72)
55.6	53.9	[54,57)
50.4	50.7	[48,51)
57.7	63	[57,60)
65.6	71.7	[63,66)
51	53	[51,54)
50.2	51.2	[48,51)
58.7	55.2	[57,60)
58.3	64.3	[57,60)
38.9	47.7	[36,39)
63.5	66.1	[63,66)
48.4	60.1	[48,51)
53.3	60.4	[51,54)
72.6	70.4	[72,75)
54.1	50.6	[54,57)
43.9	43.7	[42,45)
40.8	41.9	[39,42)
40.1	46	[39,42)
68.6	70.2	[66,69)
40.8	49.5	[39,42)
55.7	57.8	[54,57)
57.8	52.3	[57,60)
52.6	44.5	[51,54)
33.7	37	[33,36)
68.7	67.4	[66,69)
42.3	51.5	[42,45)
58.6	61	[57,60)
25.4	34	[24,27)
71.9	68.5	[69,72)
44.2	40.4	[42,45)
18.2	21.2	[18,21)
63.8	52	[63,66)
64.4	63.2	[63,66)
49	45.2	[48,51)
24	28.9	[24,27)
27.8	34.9	[27,30)
75.6	71.5	[75,78)
61.6	56.2	[60,63)
55.6	60.2	[54,57)
72.3	71.9	[72,75)
60.6	60.1	[60,63)
56.3	57.7	[54,57)
53.1	59	[51,54)
51.2	44.7	[51,54)
67.1	69.8	[66,69)
50.6	49.4	[48,51)
67.3	68.6	[66,69)
67.2	68.8	[66,69)
58.6	51.7	[57,60)
41.8	53.3	[39,42)
28.7	31.7	[27,30)
61.4	60.6	[60,63)
64.4	60.6	[63,66)
54.9	51.2	[54,57)
48.4	59.5	[48,51)
36.2	36.1	[36,39)
48.9	45.4	[48,51)
55.9	57.2	[54,57)
71.5	65.4	[69,72)
65.6	65.5	[63,66)
24	40.2	[24,27)
47	47.8	[45,48)
47.8	49	[45,48)
74.3	73.3	[72,75)
23.8	19.8	[21,24)
41.3	51.1	[39,42)
71.8	67.3	[69,72)
70.9	72.3	[69,72)
58.5	55.6	[57,60)
50.3	50.4	[48,51)
34.1	33.3	[33,36)
37.1	36.7	[36,39)
64.8	60	[63,66)
25.4	23.8	[24,27)
59.6	66.1	[57,60)
33.9	44.2	[33,36)
53	71.3	[51,54)
39.1	37.4	[39,42)
80.5	72.4	[78,81)
60.4	63.5	[60,63)
50.4	55.7	[48,51)
56.7	62.3	[54,57)
50.6	52	[48,51)
48.8	44.2	[48,51)
29.4	32.1	[27,30)
34.2	34.6	[33,36)
61.7	53.1	[60,63)
27.6	28.7	[27,30)
63.2	71.9	[63,66)
55.7	46.5	[54,57)
39.2	38.4	[39,42)
41.7	42.3	[39,42)
70.8	69.7	[69,72)
39.3	54.6	[39,42)
39.8	50.8	[39,42)
34.1	39.3	[33,36)
76.9	70.2	[75,78)
33.7	37.7	[33,36)
42.3	52.4	[42,45)
59.6	53.6	[57,60)
43.3	51.4	[42,45)
46.2	50.4	[45,48)
24.1	18.3	[24,27)
30.2	25.7	[30,33)
51.9	51.6	[51,54)
60.1	68	[60,63)
53.7	54.2	[51,54)
62.4	68.4	[60,63)
53.7	57.1	[51,54)
50.2	58.8	[48,51)
72.7	65.8	[72,75)
63.8	64.4	[63,66)
35.9	32.4	[33,36)
50.4	52.2	[48,51)
50	63.6	[48,51)
37.5	46	[36,39)
55	50.5	[54,57)
35.3	42.7	[33,36)
69.9	69.1	[69,72)
51.9	48.5	[51,54)
43.1	38.9	[42,45)
38.5	36.2	[36,39)
40.3	51	[39,42)
57.8	44.1	[57,60)
55.1	58.4	[54,57)
72.8	71.9	[72,75)
65.3	70	[63,66)
53.8	74.6	[51,54)
65.5	70.4	[63,66)
18.2	21.9	[18,21)
70.9	76.1	[69,72)
44.7	37.5	[42,45)
70.3	67.5	[69,72)
51	55.5	[51,54)
70.2	66.4	[69,72)
52.2	51.5	[51,54)
42.8	44.9	[42,45)
56.9	56.8	[54,57)
37.8	32.8	[36,39)
33.9	27.1	[33,36)
53.7	53.9	[51,54)
75.9	74	[75,78)
64.6	66.5	[63,66)
40.1	45.5	[39,42)
42.4	41.5	[42,45)
41.3	37.4	[39,42)
33.1	32.9	[33,36)
51.4	55.4	[51,54)
39.2	47.1	[39,42)
49.9	43.3	[48,51)
48.4	56.9	[48,51)
51.7	50.1	[51,54)
48.2	56.9	[48,51)
39.8	40.1	[39,42)
22.3	19.6	[21,24)
55.9	56.1	[54,57)
48.4	47.4	[48,51)
45.6	39.2	[45,48)
56.1	59.9	[54,57)
75.1	71.8	[75,78)
75	75.2	[75,78)
21.7	26.5	[21,24)
24.3	32	[24,27)
60.6	65.6	[60,63)
42.8	29.1	[42,45)
68.6	70.3	[66,69)
64.4	65	[63,66)
73.2	71.6	[72,75)
47.1	48.7	[45,48)
44.3	48.4	[42,45)
18.2	24	[18,21)
30.2	32.7	[30,33)
61.3	64.7	[60,63)
40.1	37.3	[39,42)
29.3	33.4	[27,30)
47.8	57.7	[45,48)
50.2	52	[48,51)
34.5	25	[33,36)
60.7	63	[60,63)
38.3	41.1	[36,39)
56.8	55.1	[54,57)
64.5	70.1	[63,66)
66.5	71.9	[66,69)
75.1	66.7	[75,78)
49.4	50.1	[48,51)
65.7	66.2	[63,66)
45.2	49.7	[45,48)
67	73.1	[66,69)
26.1	27.1	[24,27)
44.7	40.2	[42,45)
46.7	42.4	[45,48)
26.4	33.9	[24,27)
50.9	37.8	[48,51)
57.4	53.1	[57,60)
59.2	65.1	[57,60)
71	73.3	[69,72)
61.9	60.7	[60,63)
80.7	77.5	[78,81)
53.7	62.9	[51,54)
64.3	61.6	[63,66)
54	62.3	[54,57)
33.4	34.5	[33,36)
36.6	36.4	[36,39)
50.8	57.2	[48,51)
37.8	39.5	[36,39)
52.6	49.8	[51,54)
63.2	63.9	[63,66)
50.1	49.8	[48,51)
66.9	58.2	[66,69)
70.4	68.3	[69,72)
76.4	72.1	[75,78)
42.1	34	[42,45)
66.5	72.7	[66,69)
47.5	45.8	[45,48)
36.9	39.8	[36,39)
55.6	57.3	[54,57)
71.1	68.3	[69,72)
46.1	43.5	[45,48)
65.6	69	[63,66)
62.2	64.9	[60,63)
62.6	65.4	[60,63)
54.6	65.2	[54,57)
45.8	44.2	[45,48)
69.6	80.4	[69,72)
70.9	64	[69,72)
60.6	66.4	[60,63)
46.4	42.8	[45,48)
39.1	43.2	[39,42)
60.6	56.8	[60,63)
49.9	57.7	[48,51)
30.2	41.4	[30,33)
36.5	24.8	[36,39)
51.5	45.4	[51,54)
31.1	36	[30,33)
42	47.2	[42,45)
65.9	73.3	[63,66)
69.3	74.1	[69,72)
61.1	53.7	[60,63)
39.7	45.2	[39,42)
78.5	74.7	[78,81)
71.8	74.7	[69,72)
33.5	33.4	[33,36)
50.8	52.3	[48,51)
44.4	53	[42,45)
66.2	68.9	[66,69)
56.7	61.9	[54,57)
61.6	68.6	[60,63)
70.4	71.8	[69,72)
54.6	47.6	[54,57)
62.1	66.9	[60,63)
46.9	54.9	[45,48)
74.2	74.1	[72,75)
44.2	41.8	[42,45)
53.6	51.5	[51,54)
51.7	51.9	[51,54)
49.9	47	[48,51)
61.9	62.5	[60,63)
43.2	41	[42,45)
40	38.3	[39,42)
77.4	70.3	[75,78)
35.8	37.5	[33,36)
73.4	69.7	[72,75)
45	36.1	[45,48)
65.6	72	[63,66)
66.2	49.6	[66,69)
61.2	66.7	[60,63)
66.8	73	[66,69)
29.5	28.4	[27,30)
51.7	54.1	[51,54)
70.7	65	[69,72)
62.9	68.6	[60,63)
42.9	61.4	[42,45)
49	46.6	[48,51)
76.2	73	[75,78)
67.3	70	[66,69)
63.5	69.2	[63,66)
48.2	42.6	[48,51)
34.4	30.6	[33,36)
51.4	46.3	[51,54)
61.6	68.5	[60,63)
39.5	41.7	[39,42)
61.8	60.3	[60,63)
48.4	40.8	[48,51)
35.6	44.2	[33,36)
56.2	52.4	[54,57)
55.7	54.2	[54,57)
61.3	66.6	[60,63)
42.7	40.6	[42,45)
71.7	65.2	[69,72)
63	65.8	[63,66)
29.1	28.8	[27,30)
42.9	46.9	[42,45)
30	31.1	[30,33)
23.9	29.6	[21,24)
38.7	37.9	[36,39)
56.9	61.9	[54,57)
65.6	56.6	[63,66)
54.1	49.1	[54,57)
65.8	62.2	[63,66)
65.2	66.8	[63,66)
28.5	28.4	[27,30)
64.6	58.5	[63,66)
33.9	32.8	[33,36)
61	50.3	[60,63)
48	47.5	[48,51)
43.4	45.3	[42,45)
50.4	54.3	[48,51)
57.8	57.7	[57,60)
59	61.1	[57,60)
70.5	64.3	[69,72)
32.3	38.1	[30,33)
65.6	61.8	[63,66)
58.8	68.9	[57,60)
45.2	45	[45,48)
58.7	49.8	[57,60)
75.6	71.4	[75,78)
42	47.6	[42,45)
44.5	45.3	[42,45)
63.5	68	[63,66)
69.5	71.1	[69,72)
46.5	40.6	[45,48)
66.9	63.5	[66,69)
56.8	58.9	[54,57)
52.4	47.8	[51,54)
62.9	67.3	[60,63)
72.3	68.9	[72,75)
68.5	74.5	[66,69)
32.8	37.2	[30,33)
40.5	37.5	[39,42)
70.3	76.4	[69,72)
74.6	75.9	[72,75)
61.3	56.9	[60,63)
45.2	37.3	[45,48)
68.3	69.1	[66,69)
70.6	68.9	[69,72)
61.2	60.2	[60,63)
46	51.5	[45,48)
32	39.3	[30,33)
55.8	55.8	[54,57)
46.2	48.1	[45,48)
48.7	46.2	[48,51)
48.7	50.7	[48,51)
62.4	69.7	[60,63)
27.9	25.5	[27,30)
49.4	48.2	[48,51)
73.1	72.9	[72,75)
81.4	73.3	[81,84)
76.7	74	[75,78)
44.9	46.8	[42,45)
71.9	71.7	[69,72)
54.4	53.7	[54,57)
53.4	50.2	[51,54)
54.1	44.4	[54,57)
45.5	42	[45,48)
38.9	33.6	[36,39)
57.7	49.8	[57,60)
72.8	75.5	[72,75)
74.4	67.9	[72,75)
21.2	22.2	[21,24)
67.2	69.8	[66,69)
66.3	66.1	[66,69)
70	70.5	[69,72)
73.2	64.7	[72,75)
68.1	67	[66,69)
66.9	74.5	[66,69)
62.1	64.4	[60,63)
50.6	46.7	[48,51)
73.5	74.3	[72,75)
35.2	36.2	[33,36)
19.5	24.9	[18,21)
36.5	42.6	[36,39)
50.9	53.5	[48,51)
32.3	35.6	[30,33)
58.2	56.1	[57,60)
50.6	55.4	[48,51)
50	45.9	[48,51)
55.4	50.6	[54,57)
47.2	55.9	[45,48)
47.9	43.3	[45,48)
39.9	42.1	[39,42)
72.2	65.7	[72,75)
72	74.1	[72,75)
60.7	43.3	[60,63)
72.7	70.7	[72,75)
69.8	77	[69,72)
65.3	69.7	[63,66)
42.3	68.9	[42,45)
66.8	70.7	[66,69)
18.6	23.5	[18,21)
67	74.8	[66,69)
64.4	67.7	[63,66)
42.2	42.8	[42,45)
56.7	58.3	[54,57)
66.8	74.3	[66,69)
31	35.6	[30,33)
54.7	62.3	[54,57)
32.1	29.6	[30,33)
34.5	27.3	[33,36)
59.7	55.3	[57,60)
71.4	73.1	[69,72)
60.1	55.8	[60,63)
60.6	70.7	[60,63)
47.4	52	[45,48)
52	56.9	[51,54)
67.7	72.7	[66,69)
39.2	30.5	[39,42)
55	57.7	[54,57)
30.7	28	[30,33)
57.5	61	[57,60)
35.3	40.8	[33,36)
37.5	36.5	[36,39)
46.3	37.9	[45,48)
53.6	56	[51,54)
55.2	57.9	[54,57)
54.3	49.8	[54,57)
64	69.1	[63,66)
46.8	52.9	[45,48)
66.5	74	[66,69)
41.2	36.7	[39,42)
33	34.3	[33,36)
39.4	39.2	[39,42)
55.2	45	[54,57)
52.6	51.5	[51,54)
69.4	73.5	[69,72)
46.2	33.9	[45,48)
67.5	72.4	[66,69)
28.3	27.7	[27,30)
62.5	66.1	[60,63)
46.3	45	[45,48)
39.1	29.5	[39,42)
77.1	73.9	[75,78)
79.2	71.4	[78,81)
28.8	26.7	[27,30)
74.3	73.7	[72,75)
67	64.4	[66,69)
68.5	69.9	[66,69)
36.7	33.8	[36,39)
55.1	51.4	[54,57)
47.2	47.9	[45,48)
69.5	71.6	[69,72)
71.2	63.2	[69,72)
24.3	28.8	[24,27)
54.5	56.5	[54,57)
41.3	37	[39,42)
42.2	41.1	[42,45)
22.3	26.9	[21,24)
35.2	32.9	[33,36)
51.1	56.1	[51,54)
67.3	70.5	[66,69)
35.8	33.7	[33,36)
58.7	56.6	[57,60)
56.1	56.1	[54,57)
68.3	64.2	[66,69)
32.8	33.3	[30,33)
52.7	50.4	[51,54)
50.5	57.1	[48,51)
27.2	27.7	[27,30)
61.8	67.8	[60,63)
28.4	32	[27,30)
53.9	50.5	[51,54)
49	51.3	[48,51)
54.3	64.4	[54,57)
31.6	32.4	[30,33)
70.2	74.4	[69,72)
21.2	40.1	[21,24)
32.9	40.9	[30,33)
50.8	52.5	[48,51)
65.9	71.1	[63,66)
69.5	74.1	[69,72)
36.3	37.7	[36,39)
69.5	64.8	[69,72)
22.2	25.8	[21,24)
38.5	38.7	[36,39)
54.7	54.4	[54,57)
70.6	73.5	[69,72)
46.2	50.3	[45,48)
39.2	37.9	[39,42)
41.2	41.6	[39,42)
59	57.6	[57,60)
47.6	52.8	[45,48)
33	30.4	[33,36)
68.9	69.1	[66,69)
68.1	73.7	[66,69)
67.8	66.9	[66,69)
72.1	75.3	[72,75)
59.4	55.6	[57,60)
44.1	45.2	[42,45)
66	72	[66,69)
41.9	47.6	[39,42)
32.4	29.4	[30,33)
44.4	43	[42,45)
42.5	46.1	[42,45)
41.8	50.9	[39,42)
31.6	40.6	[30,33)
79.5	78.6	[78,81)
45.1	52.2	[45,48)
73.2	65.3	[72,75)
50	54.5	[48,51)
42.6	49.6	[42,45)
58.2	55.4	[57,60)
77.9	75.2	[75,78)
56.2	52.5	[54,57)
70.7	70.7	[69,72)
62.3	69.1	[60,63)
72.1	68.4	[72,75)
72.8	66.3	[72,75)
31.9	26.7	[30,33)
69.7	77.8	[69,72)
75.1	65.9	[75,78)
75.7	75	[75,78)
67.1	59.8	[66,69)
52.9	48.8	[51,54)
67.8	72.4	[66,69)
40.1	40.4	[39,42)
35	48.7	[33,36)
77.2	71	[75,78)
29.5	32.4	[27,30)
38.6	31.4	[36,39)
32.2	29.7	[30,33)
32.1	26.1	[30,33)
66.5	76.6	[66,69)
54.6	48.9	[54,57)
30.3	27.7	[30,33)
59.2	51.7	[57,60)
39.1	33.7	[39,42)
58.3	62.6	[57,60)
70	64.3	[69,72)
60.7	53.8	[60,63)
50	47.2	[48,51)
80.7	75.5	[78,81)
57.6	54.5	[57,60)
56.6	53.4	[54,57)
18.2	27.1	[18,21)
48	38.2	[48,51)
73.8	66.4	[72,75)
73.4	65.2	[72,75)
53.7	51.9	[51,54)
52.7	55.2	[51,54)
53.3	55.3	[51,54)
45.9	45.9	[45,48)
54.9	62.5	[54,57)
26	31.4	[24,27)
63.5	57.8	[63,66)
36.3	35.7	[36,39)
71.3	67.2	[69,72)
53	47.4	[51,54)
53.8	51.4	[51,54)
59.4	57.5	[57,60)
45.3	36.9	[45,48)
65.6	72.3	[63,66)
35.3	37.4	[33,36)
54.4	57.6	[54,57)
43.4	51.3	[42,45)
39	33.1	[39,42)
32.8	30.6	[30,33)
38.9	44.5	[36,39)
35	36.6	[33,36)
42.2	39.5	[42,45)
54.8	53.8	[54,57)
42.4	42.4	[42,45)
28.9	33.9	[27,30)
78.3	80.8	[78,81)
41.7	34.9	[39,42)
32.4	30.5	[30,33)
35.9	37.1	[33,36)
41.4	37.9	[39,42)
64.7	62.7	[63,66)
59	62.1	[57,60)
38	33.8	[36,39)
45.5	47.3	[45,48)
61.6	61.5	[60,63)
58.4	60.4	[57,60)
69.1	62.7	[69,72)
65.6	74.8	[63,66)
60.8	64.8	[60,63)
53.7	57.6	[51,54)
30.9	26.4	[30,33)
35.8	45.4	[33,36)
39.9	43.7	[39,42)
50.1	52.4	[48,51)
60.1	73.5	[60,63)
44.3	35.9	[42,45)
46	51	[45,48)
43.8	45.3	[42,45)
51.5	55.6	[51,54)
48.8	54.8	[48,51)
40.2	42.6	[39,42)
76.7	72	[75,78)
64.8	59.4	[63,66)
67.7	68.6	[66,69)
37	41.6	[36,39)
55.4	56.5	[54,57)
50.6	51	[48,51)
64.6	70.3	[63,66)
65.7	65.6	[63,66)
68.6	69.1	[66,69)
35.9	39	[33,36)
41.7	43.8	[39,42)
20.5	22.7	[18,21)
72.4	65.2	[72,75)
59.2	64.4	[57,60)
39.3	44.9	[39,42)
44.6	35.9	[42,45)
41.8	62.9	[39,42)
33.9	26.9	[33,36)
43.3	46.2	[42,45)
70.1	74.9	[69,72)
41.5	45.8	[39,42)
35.4	31.8	[33,36)
44.4	52.2	[42,45)
69.7	68.8	[69,72)
45.2	51.3	[45,48)
33.8	33	[33,36)
31.4	34	[30,33)
36.1	34.6	[36,39)
66.9	63.1	[66,69)
76.4	72.8	[75,78)
69.4	76.1	[69,72)
71.5	70.1	[69,72)
36.3	37.1	[36,39)
44	50.1	[42,45)
73.6	72.5	[72,75)
64.6	63.1	[63,66)
55	56.6	[54,57)
49.1	45.5	[48,51)
79.2	70.3	[78,81)
60.3	72.1	[60,63)
26.4	37.6	[24,27)
78.7	70.4	[78,81)
41	45.6	[39,42)
51.5	45	[51,54)
43.9	43.3	[42,45)
56	58.3	[54,57)
47.8	50.5	[45,48)
52.9	54.9	[51,54)
73.2	71.8	[72,75)
39.6	37.5	[39,42)
46.5	45.9	[45,48)
48.9	48	[48,51)
78.1	75.4	[78,81)
61.1	59	[60,63)
54.7	51	[54,57)
33.4	33.6	[33,36)
72.1	72.8	[72,75)
40.3	32.6	[39,42)
61	65.1	[60,63)
38.2	45	[36,39)
76.9	72.1	[75,78)
69.1	66.5	[69,72)
18.8	23.2	[18,21)
60.3	73.2	[60,63)
51.2	56.8	[51,54)
44.2	49.2	[42,45)
38.3	47	[36,39)
63.2	65.2	[63,66)
62.9	65.3	[60,63)
53.3	51	[51,54)
63.1	56.4	[63,66)
56.6	75.6	[54,57)
24.3	23.5	[24,27)
44.5	44	[42,45)
47	52.1	[45,48)
71.3	66.2	[69,72)
50.3	59.3	[48,51)
49	51.1	[48,51)
50.2	41.8	[48,51)
46.2	51.8	[45,48)
59	51.6	[57,60)
36.8	47.5	[36,39)
70.1	64.8	[69,72)
31.3	28.3	[30,33)
67.2	69.1	[66,69)
63.5	61.9	[63,66)
63.6	62.8	[63,66)
48.4	57	[48,51)
73.2	74.8	[72,75)
44.4	40.7	[42,45)
58.1	69.4	[57,60)
51.5	48.1	[51,54)
32.6	28.5	[30,33)
44.7	38.4	[42,45)
28.8	30	[27,30)
75.8	74.9	[75,78)
29.1	27.7	[27,30)
71	69.3	[69,72)
45.8	49.3	[45,48)
26.1	20.2	[24,27)
62.7	54.4	[60,63)
48.9	51.3	[48,51)
29.4	23.8	[27,30)
64.2	70.6	[63,66)
64.8	59.9	[63,66)
30.1	29	[30,33)
48.6	53	[48,51)
49.6	48	[48,51)
26.9	26.2	[24,27)
71.2	78.2	[69,72)
63.6	64.7	[63,66)
49.9	50.5	[48,51)
41.9	33.8	[39,42)
64.4	65.7	[63,66)
46.4	33.4	[45,48)
22.4	26.4	[21,24)
43.9	45	[42,45)
52.5	55.3	[51,54)
47.7	53.1	[45,48)
32.3	30.9	[30,33)
47	48.9	[45,48)
55.2	64	[54,57)
50.1	48.2	[48,51)
45.3	55.3	[45,48)
29	34.6	[27,30)
70.8	73.4	[69,72)
32.8	37.8	[30,33)
71.5	68.9	[69,72)
66	71.7	[66,69)
51.2	47.6	[51,54)
71	68.6	[69,72)
42.3	44.1	[42,45)
72.7	71.1	[72,75)
63.4	61.3	[63,66)
42.2	51.7	[42,45)
58.6	53.5	[57,60)
47	44.2	[45,48)
69.9	72.1	[69,72)
56.8	59.1	[54,57)
35.8	35.1	[33,36)
47.2	42.2	[45,48)
42.2	28.1	[42,45)
58.2	66	[57,60)
48.2	49.9	[48,51)
62.8	62	[60,63)
62	58.5	[60,63)
72.9	69.8	[72,75)
69.7	71.7	[69,72)
43.8	45.7	[42,45)
69.4	74	[69,72)
71.3	74.3	[69,72)
59.7	68.4	[57,60)
55.1	62.1	[54,57)
41.1	30.5	[39,42)
56.5	60.2	[54,57)
46.1	52.5	[45,48)
28.6	30.4	[27,30)
26.7	29.2	[24,27)
54.7	63.7	[54,57)
34.1	36.4	[33,36)
74.6	69.7	[72,75)
59.4	57.7	[57,60)
26.6	30.4	[24,27)
54.2	50.9	[54,57)
39.9	40.1	[39,42)
55.7	55.7	[54,57)
24.8	31.2	[24,27)
52.2	50.1	[51,54)
46.3	49.2	[45,48)
65.4	67.4	[63,66)
73	75	[72,75)
36.6	35.8	[36,39)
47.6	40.9	[45,48)
27.6	28.7	[27,30)
62.5	58.1	[60,63)
35.1	42.7	[33,36)
70.6	71.7	[69,72)
60	62.7	[60,63)
41.3	45.7	[39,42)
36.9	49.5	[36,39)
37.2	44.6	[36,39)
64.4	65.3	[63,66)
70.5	76.4	[69,72)
40.3	42.5	[39,42)
26.4	29.6	[24,27)
35.8	32.6	[33,36)
78.5	72.8	[78,81)
77.7	71.7	[75,78)
26.9	34.4	[24,27)
61.2	46.7	[60,63)
63.8	57.9	[63,66)
26.3	30.5	[24,27)
50.5	53.2	[48,51)
54.3	52.4	[54,57)
60.8	68.5	[60,63)
76.1	78.3	[75,78)
62.1	57.1	[60,63)
71.5	69.4	[69,72)
51.6	54.3	[51,54)
51.6	57.7	[51,54)
60	63.6	[60,63)
44.3	53.8	[42,45)
72.8	75.6	[72,75)
69.8	62.3	[69,72)
27.9	29	[27,30)
77	70.2	[75,78)
43.7	42.9	[42,45)
50.6	45.5	[48,51)
38.4	37.1	[36,39)
52.7	58.7	[51,54)
48.4	53.2	[48,51)
65	71.8	[63,66)
47	51.8	[45,48)
27.6	26.2	[27,30)
34.3	33.2	[33,36)
73.9	73	[72,75)
45.6	53.9	[45,48)
49.6	43.9	[48,51)
77.3	76.1	[75,78)
63.1	67.7	[63,66)
52.6	50.5	[51,54)
47.5	41.1	[45,48)
69.5	60.6	[69,72)
34.2	37	[33,36)
49.6	51.8	[48,51)
46	49.6	[45,48)
51.2	55.5	[51,54)
30.9	34.2	[30,33)
47.4	42.1	[45,48)
30	29.6	[30,33)
34.4	36.1	[33,36)
59.5	56.9	[57,60)
54.3	50.8	[54,57)
63.7	70.1	[63,66)
55.4	46.9	[54,57)
44.5	40.7	[42,45)
83.8	77.1	[81,84)
56.1	57	[54,57)
40.1	56	[39,42)
44.3	43.9	[42,45)
52.1	59.4	[51,54)
35.3	39	[33,36)
68.9	59.6	[66,69)
29.7	21.6	[27,30)
70.7	71.7	[69,72)
64.8	68.8	[63,66)
52.8	55.1	[51,54)
36.5	33.5	[36,39)
60.7	69.5	[60,63)
46.2	46	[45,48)
45.6	46.6	[45,48)
38.4	43.1	[36,39)
42.9	45.1	[42,45)
78.5	70.3	[78,81)
34.4	33.4	[33,36)
73.4	70.8	[72,75)
50.1	49.5	[48,51)
29.6	28.8	[27,30)
58.8	58.6	[57,60)
40	36.7	[39,42)
28.2	29.4	[27,30)
43.4	50.6	[42,45)
39.4	40.7	[39,42)
30.9	38.2	[30,33)
45.7	50	[45,48)
46.9	52.1	[45,48)
72.3	66.2	[72,75)
37.3	36.5	[36,39)
41.4	43.9	[39,42)
40.4	45.8	[39,42)
50	51.7	[48,51)
56	56.8	[54,57)
29.2	28.1	[27,30)
67	72.3	[66,69)
26.9	32.1	[24,27)
32.4	31.4	[30,33)
69.7	70.5	[69,72)
67.6	69.7	[66,69)
50	45.5	[48,51)
74.1	70.5	[72,75)
63.9	63.8	[63,66)
23	24.2	[21,24)
32.6	34.5	[30,33)
48.3	48.5	[48,51)
31.4	25.7	[30,33)
36.6	34.5	[36,39)
48.7	46.5	[48,51)
32.6	42.3	[30,33)
44.1	40.7	[42,45)
80	74.2	[78,81)
73.3	77	[72,75)
30.7	33.2	[30,33)
50.3	42.7	[48,51)
75.4	68.8	[75,78)
29.5	32.1	[27,30)
55.4	64.4	[54,57)
61.5	64.8	[60,63)
58.1	49.2	[57,60)
55.8	53.3	[54,57)
58.1	54.6	[57,60)
55	44.8	[54,57)
48.6	46.8	[48,51)
70.4	74.4	[69,72)
74	68.7	[72,75)
70.2	72.8	[69,72)
47	40	[45,48)
61.9	60.5	[60,63)
63.4	69.6	[63,66)
44.4	45.4	[42,45)
43.2	48.7	[42,45)
51.9	45.5	[51,54)
41.1	39.1	[39,42)
52.5	45.5	[51,54)
65.5	66.6	[63,66)
34.9	28.8	[33,36)
65.1	58.9	[63,66)
24.2	31.8	[24,27)
67.2	71.1	[66,69)
67.8	68.9	[66,69)
62.7	69.7	[60,63)
53.4	55.1	[51,54)
53.3	58.8	[51,54)
39.2	33.9	[39,42)
40.9	35.7	[39,42)
51.7	59.9	[51,54)
44.5	51.8	[42,45)
37.5	38.7	[36,39)
44.8	51.8	[42,45)
65.8	68.4	[63,66)
53	46.8	[51,54)
29.1	36.2	[27,30)
43.9	42.6	[42,45)
32.9	28.9	[30,33)
78.3	69.7	[78,81)
65.2	67	[63,66)
55.3	53.9	[54,57)
49.9	54.7	[48,51)
65.4	68.7	[63,66)
34.3	42.5	[33,36)
78.1	75.7	[78,81)
