CA	organ_age	Age_group
50	50.9	[48,51)
41.6	50	[39,42)
46.9	44.5	[45,48)
38.9	32.1	[36,39)
65.5	54.9	[63,66)
32.1	36.3	[30,33)
58.3	54.3	[57,60)
31.6	36.4	[30,33)
39.8	62.1	[39,42)
50.5	48.9	[48,51)
51.6	64.6	[51,54)
55.6	60.1	[54,57)
43.1	44.6	[42,45)
56.8	58.9	[54,57)
55.4	57	[54,57)
65.6	70.3	[63,66)
27.7	27.5	[27,30)
34.4	35	[33,36)
40.1	30.7	[39,42)
66.6	73.4	[66,69)
72.5	71.7	[72,75)
62.2	60.9	[60,63)
53.2	57.5	[51,54)
72.2	73.3	[72,75)
54.3	53.4	[54,57)
69	67.6	[69,72)
37.3	47.6	[36,39)
60.1	61.3	[60,63)
59.4	64	[57,60)
61.8	65.9	[60,63)
52.8	45	[51,54)
50	54.3	[48,51)
56.5	55.4	[54,57)
71.8	75.2	[69,72)
33.7	40.3	[33,36)
50.3	39.5	[48,51)
74.1	73.4	[72,75)
61	53.1	[60,63)
72.9	72	[72,75)
48.6	37.9	[48,51)
63.5	65.5	[63,66)
72.8	72.1	[72,75)
33.2	33.3	[33,36)
39	43.2	[39,42)
70.2	61.8	[69,72)
52.5	51.8	[51,54)
58.1	72.4	[57,60)
52.5	49.6	[51,54)
69.5	68.4	[69,72)
36.5	37.5	[36,39)
67.9	68.5	[66,69)
62.4	50.2	[60,63)
65.4	67.8	[63,66)
55.6	57.5	[54,57)
53.2	48.9	[51,54)
28.5	34.3	[27,30)
22.6	37.2	[21,24)
59	64.5	[57,60)
53.7	58.4	[51,54)
24.9	26.7	[24,27)
71.8	73.6	[69,72)
52.5	53.3	[51,54)
18.4	28	[18,21)
33.7	35	[33,36)
58.5	53.6	[57,60)
71.2	75	[69,72)
51.7	44.9	[51,54)
41.4	38.1	[39,42)
46.5	49.7	[45,48)
65.4	66.6	[63,66)
55.6	48.9	[54,57)
52.2	61.5	[51,54)
59.6	58.5	[57,60)
71.8	70.7	[69,72)
40.3	52.5	[39,42)
62.4	73.5	[60,63)
77.9	75.7	[75,78)
53.9	45.7	[51,54)
76.2	82.1	[75,78)
65	73.9	[63,66)
25.5	21.9	[24,27)
35.6	29.3	[33,36)
76.5	73.7	[75,78)
75.4	66.5	[75,78)
71.5	71.4	[69,72)
72.1	76.6	[72,75)
66.7	62.6	[66,69)
38.5	36	[36,39)
70.9	68.1	[69,72)
34.7	38.4	[33,36)
32.4	30.1	[30,33)
58.5	55.8	[57,60)
64.5	62.3	[63,66)
74.3	68.2	[72,75)
47.7	47.7	[45,48)
56.2	49.2	[54,57)
50.6	46.1	[48,51)
52.2	53.7	[51,54)
42.9	33.7	[42,45)
41.3	46.6	[39,42)
42.9	29.3	[42,45)
61.5	68.2	[60,63)
58.1	62	[57,60)
75.1	67.6	[75,78)
41.1	35.1	[39,42)
61.5	51.4	[60,63)
80.1	75.9	[78,81)
60.5	76	[60,63)
72.7	70.1	[72,75)
39.7	32.6	[39,42)
25.1	30.7	[24,27)
47.4	56	[45,48)
65.8	67.5	[63,66)
34.1	42.5	[33,36)
56.6	60.5	[54,57)
32.6	30.3	[30,33)
49.8	56.2	[48,51)
37.9	27.4	[36,39)
52.1	48.5	[51,54)
68.3	74	[66,69)
40.4	36.6	[39,42)
43.2	42.1	[42,45)
29	30.7	[27,30)
59.2	65.5	[57,60)
73.2	72	[72,75)
51.8	51.3	[51,54)
46.7	33.6	[45,48)
59.4	62.2	[57,60)
73.3	73	[72,75)
59	54.5	[57,60)
30.9	33.8	[30,33)
42	45.8	[42,45)
33.4	35.1	[33,36)
53.4	52.5	[51,54)
71.7	70.1	[69,72)
34.3	46.1	[33,36)
65.4	54.4	[63,66)
65.2	71.4	[63,66)
43.7	43.4	[42,45)
33.1	38.5	[33,36)
71.2	72.5	[69,72)
49.3	58	[48,51)
55.9	51.4	[54,57)
32.2	28.8	[30,33)
39	43.7	[39,42)
56	72.9	[54,57)
77	74.5	[75,78)
37	39.2	[36,39)
61.3	52.7	[60,63)
25.3	31.2	[24,27)
27.5	31.5	[27,30)
36.7	29.2	[36,39)
56.3	54	[54,57)
57.2	50.9	[57,60)
66.5	68.8	[66,69)
50.5	45.9	[48,51)
33.3	36.9	[33,36)
45.2	47.3	[45,48)
32.4	32.7	[30,33)
66.1	70.3	[66,69)
30.5	48.8	[30,33)
52	49.2	[51,54)
47.3	48	[45,48)
44.9	37.7	[42,45)
74.1	73.7	[72,75)
60.3	71.4	[60,63)
34.7	30.2	[33,36)
31.3	34.6	[30,33)
61.8	63.3	[60,63)
22.9	30.5	[21,24)
35.8	32.1	[33,36)
82.1	70.9	[81,84)
36.7	33.9	[36,39)
71.9	70.5	[69,72)
44.6	54	[42,45)
58.7	64.3	[57,60)
50.6	49.2	[48,51)
43.6	41.2	[42,45)
48.7	45.2	[48,51)
76.5	65.5	[75,78)
27	25.2	[27,30)
71.9	69.3	[69,72)
34.5	35.1	[33,36)
48.6	53.3	[48,51)
37.7	32.8	[36,39)
62.4	64.5	[60,63)
70.7	69.3	[69,72)
67.3	71.9	[66,69)
45.3	53.7	[45,48)
24.9	22.7	[24,27)
49.8	55.8	[48,51)
65.7	72.6	[63,66)
66	70.9	[66,69)
52.8	55.9	[51,54)
33.4	31.8	[33,36)
52.7	49.8	[51,54)
67.9	74	[66,69)
33	39.8	[33,36)
76.7	74.2	[75,78)
66.1	70.7	[66,69)
73.8	75.5	[72,75)
51.2	44.8	[51,54)
45	48	[45,48)
60.5	55.9	[60,63)
29.6	36	[27,30)
28.4	25.2	[27,30)
31.4	29.4	[30,33)
51.6	57.4	[51,54)
61.1	62.4	[60,63)
72.6	68.1	[72,75)
64.3	69.2	[63,66)
45.6	58.6	[45,48)
76.7	81	[75,78)
54	58.9	[54,57)
66.2	64.5	[66,69)
26.2	27	[24,27)
42.4	37.5	[42,45)
54.1	57.7	[54,57)
61.1	48.6	[60,63)
56.5	52	[54,57)
60	60.1	[60,63)
59.6	65.4	[57,60)
51.4	53.3	[51,54)
75.3	70.8	[75,78)
47.5	46.2	[45,48)
65.3	65.3	[63,66)
44.4	45.8	[42,45)
48	56.7	[48,51)
26.2	22.5	[24,27)
44.6	49.5	[42,45)
37.7	37.1	[36,39)
33.5	31.7	[33,36)
44.2	45.3	[42,45)
32.8	30.4	[30,33)
51.8	50.8	[51,54)
57.4	58.7	[57,60)
36.9	39.3	[36,39)
54.7	71.4	[54,57)
47	41.8	[45,48)
38.6	38.6	[36,39)
64.7	72.4	[63,66)
68.6	75.9	[66,69)
37.6	38.2	[36,39)
66.7	71	[66,69)
59	54	[57,60)
45.3	38.9	[45,48)
51	57.7	[51,54)
30.8	29.5	[30,33)
52.8	46.6	[51,54)
40.2	42.4	[39,42)
72.2	62.8	[72,75)
62.7	67.2	[60,63)
31.8	27.8	[30,33)
76.3	73.6	[75,78)
20.7	26.4	[18,21)
56.5	62.3	[54,57)
51.8	47.4	[51,54)
79.4	77.7	[78,81)
46.7	40.1	[45,48)
50.9	48	[48,51)
49.1	45.6	[48,51)
37.3	43	[36,39)
72.3	71.3	[72,75)
76.9	78.1	[75,78)
31.6	34.1	[30,33)
65	64	[63,66)
49.4	55.7	[48,51)
57.9	75.8	[57,60)
28.4	32.8	[27,30)
28.7	23.8	[27,30)
79.9	72.6	[78,81)
73.8	69.5	[72,75)
51.7	56.2	[51,54)
41.3	34.5	[39,42)
72.5	61.4	[72,75)
57.2	57.7	[57,60)
44.3	47	[42,45)
39.2	39.6	[39,42)
32.4	29.6	[30,33)
42.3	32.1	[42,45)
45.5	48.9	[45,48)
57.8	58.7	[57,60)
64.7	67.1	[63,66)
72.8	71.5	[72,75)
30.1	35.9	[30,33)
75.2	72.8	[75,78)
54.7	49.1	[54,57)
74.8	68.2	[72,75)
35.4	32.2	[33,36)
53.2	48.1	[51,54)
45.1	53.1	[45,48)
53.5	42.7	[51,54)
59.8	64.2	[57,60)
45.8	47.3	[45,48)
64	71.4	[63,66)
58.6	51.8	[57,60)
54	57.7	[54,57)
52.3	51.2	[51,54)
54	55.8	[54,57)
53.7	54	[51,54)
31.6	32.8	[30,33)
31.9	34.9	[30,33)
34.8	33	[33,36)
20.9	26.6	[18,21)
35.6	32.6	[33,36)
56	55.4	[54,57)
61.2	65.5	[60,63)
41.6	37.6	[39,42)
58.8	65.8	[57,60)
62.6	70.1	[60,63)
71	72.7	[69,72)
35.5	30.6	[33,36)
54.3	53.1	[54,57)
64.2	72.9	[63,66)
46.3	46.6	[45,48)
52.3	53.6	[51,54)
55	64.4	[54,57)
46.3	38.8	[45,48)
32.5	26.3	[30,33)
71.5	71.8	[69,72)
75.2	71	[75,78)
42.3	43.6	[42,45)
24.1	23.3	[24,27)
75.1	73.3	[75,78)
65.1	35.2	[63,66)
72.5	67.2	[72,75)
29.8	33.9	[27,30)
56.1	63.8	[54,57)
50.1	54.1	[48,51)
69.2	72.2	[69,72)
40.7	34.5	[39,42)
33.1	29.2	[33,36)
43.5	43.1	[42,45)
52.6	50.9	[51,54)
52.8	48.6	[51,54)
54.6	63.2	[54,57)
71.3	65	[69,72)
53.5	50.8	[51,54)
40.5	53.9	[39,42)
71.3	73.5	[69,72)
51.7	50.6	[51,54)
49.2	48.1	[48,51)
39.7	46.1	[39,42)
73.1	70.8	[72,75)
33.7	36.4	[33,36)
57.9	48.3	[57,60)
63.3	74.8	[63,66)
75.2	70.7	[75,78)
30.9	35.2	[30,33)
52.7	51.1	[51,54)
29.7	35.2	[27,30)
64.4	61.6	[63,66)
73.9	71.3	[72,75)
63.7	57.2	[63,66)
64.8	63.1	[63,66)
77.3	72.7	[75,78)
37.8	44.4	[36,39)
60.8	65.2	[60,63)
61	65.1	[60,63)
42.9	47.7	[42,45)
45	44.1	[45,48)
28.5	29.1	[27,30)
53.1	50.9	[51,54)
51.7	55.4	[51,54)
63.6	73	[63,66)
26.1	26.5	[24,27)
49.3	48.8	[48,51)
66.9	67.2	[66,69)
38.4	37	[36,39)
47.3	42.5	[45,48)
43.9	49.3	[42,45)
49.8	46.6	[48,51)
71.4	75	[69,72)
68.9	72.2	[66,69)
51.3	52.3	[51,54)
26.1	29.4	[24,27)
48.1	46.2	[48,51)
42.2	38.4	[42,45)
21.3	27.7	[21,24)
45.7	45.7	[45,48)
71.4	67.3	[69,72)
53.6	57.6	[51,54)
56.3	59	[54,57)
31.2	44.7	[30,33)
72	60.5	[72,75)
66.9	61.5	[66,69)
20.7	22.1	[18,21)
55.7	63.8	[54,57)
50	52	[48,51)
38.1	34.5	[36,39)
31.6	29.8	[30,33)
65.9	73.9	[63,66)
70.4	71.1	[69,72)
74.4	70.6	[72,75)
44.6	43.8	[42,45)
36.9	38.2	[36,39)
42.2	44.2	[42,45)
74.2	70.2	[72,75)
62.1	66.5	[60,63)
64.9	75.3	[63,66)
38.2	25.4	[36,39)
49	48.1	[48,51)
23.5	28.8	[21,24)
33.8	37.7	[33,36)
37.8	42.8	[36,39)
24.7	24.8	[24,27)
51.6	57.3	[51,54)
27.5	28.7	[27,30)
45.2	46.4	[45,48)
46.5	39.7	[45,48)
72.6	73.4	[72,75)
65.7	71.8	[63,66)
50.7	53.9	[48,51)
51.4	58.5	[51,54)
60.5	66.1	[60,63)
49.8	46.6	[48,51)
63.8	67.3	[63,66)
51	47.7	[51,54)
30.9	21.5	[30,33)
34.4	32.9	[33,36)
41.5	36.8	[39,42)
72.4	68.9	[72,75)
33.6	38.4	[33,36)
21.4	25.8	[21,24)
25.5	25.6	[24,27)
71.4	71.5	[69,72)
47.7	41.9	[45,48)
67.7	66	[66,69)
53.4	46.7	[51,54)
36.9	43.8	[36,39)
35.9	33.7	[33,36)
46.8	46.2	[45,48)
46.5	48.2	[45,48)
32	27.1	[30,33)
59.2	67.8	[57,60)
56.9	65.1	[54,57)
42.4	47.1	[42,45)
59.1	53	[57,60)
73.1	74.5	[72,75)
67.2	69	[66,69)
46.1	48.2	[45,48)
58.7	59.5	[57,60)
64	66.6	[63,66)
54.6	53.5	[54,57)
26.9	22.7	[24,27)
64.8	61.7	[63,66)
45.3	47.5	[45,48)
70	71.3	[69,72)
57.2	53.7	[57,60)
58.2	57.5	[57,60)
43.6	39.1	[42,45)
52.8	58.5	[51,54)
53.4	54.5	[51,54)
53.2	53.4	[51,54)
33.3	35.1	[33,36)
57.7	34.7	[57,60)
37.4	33.3	[36,39)
52.1	55.7	[51,54)
56.5	54.3	[54,57)
65.3	56.9	[63,66)
62.6	57.1	[60,63)
76.2	74.7	[75,78)
70.9	75.7	[69,72)
46.7	54.1	[45,48)
55.2	49.3	[54,57)
54.8	55.2	[54,57)
38.5	45.7	[36,39)
49.8	52.3	[48,51)
42.9	32.6	[42,45)
54.5	49.4	[54,57)
70.4	73	[69,72)
21.5	30	[21,24)
55.4	53.2	[54,57)
72.4	75.5	[72,75)
50.7	48.7	[48,51)
24.2	22.6	[24,27)
49.7	52.7	[48,51)
61.3	64.4	[60,63)
54.8	50.8	[54,57)
48	54.5	[48,51)
65.8	73.1	[63,66)
65.4	65.1	[63,66)
32.7	34.4	[30,33)
66.5	63.8	[66,69)
62.7	66.8	[60,63)
56.9	47.8	[54,57)
44.2	45.8	[42,45)
61.5	72.3	[60,63)
38.6	42.1	[36,39)
48.5	47.1	[48,51)
67.4	69.6	[66,69)
37.7	41.3	[36,39)
63.3	65.7	[63,66)
54.9	45.9	[54,57)
65.6	71.4	[63,66)
69.7	62.4	[69,72)
71.5	72.1	[69,72)
39	37.6	[39,42)
37.2	38.1	[36,39)
26.9	30.1	[24,27)
61.4	56.8	[60,63)
37.4	34.1	[36,39)
75.5	69.4	[75,78)
49.3	55.2	[48,51)
69.4	54.7	[69,72)
76.1	70.2	[75,78)
55.7	65.3	[54,57)
50	51.1	[48,51)
82.1	75.8	[81,84)
62.8	69.2	[60,63)
59.1	56.6	[57,60)
62.4	64.4	[60,63)
54.6	62.8	[54,57)
65.2	65.6	[63,66)
71.6	75.5	[69,72)
26.7	29.9	[24,27)
57.6	63.1	[57,60)
40.2	48.3	[39,42)
62.1	58.8	[60,63)
26.2	31.7	[24,27)
46.3	47.5	[45,48)
51.2	49.5	[51,54)
63.5	65.7	[63,66)
68.1	68.9	[66,69)
77.3	72.7	[75,78)
33.3	36.3	[33,36)
36	48.4	[36,39)
32.5	43.2	[30,33)
45.3	44.7	[45,48)
57.4	67.9	[57,60)
47.8	47.7	[45,48)
70.6	71	[69,72)
51	50.5	[51,54)
74.1	74.2	[72,75)
74.6	71.3	[72,75)
55.2	54	[54,57)
47	44.9	[45,48)
38.4	40.9	[36,39)
28	32.9	[27,30)
36	38.8	[36,39)
75.5	73.3	[75,78)
43	33.5	[42,45)
46.5	48.3	[45,48)
45.3	52.3	[45,48)
47.1	50.9	[45,48)
56.3	47.8	[54,57)
49.6	56.5	[48,51)
40	36.2	[39,42)
31	35.2	[30,33)
54.4	57.5	[54,57)
72.5	73.5	[72,75)
66.6	74.4	[66,69)
36.9	41.8	[36,39)
51.1	48.6	[51,54)
31.1	28.6	[30,33)
48.8	50.3	[48,51)
37.6	39.4	[36,39)
54.3	53.9	[54,57)
46.1	38.6	[45,48)
39.7	37.6	[39,42)
75.3	71.3	[75,78)
54.2	54.3	[54,57)
58.3	65.5	[57,60)
21	23.1	[21,24)
71.5	69.6	[69,72)
55.1	52	[54,57)
44.5	39.4	[42,45)
76.7	72.8	[75,78)
18.2	25.2	[18,21)
29.5	31.8	[27,30)
71.5	71.6	[69,72)
38	36.6	[36,39)
58.6	56.6	[57,60)
58.4	57.5	[57,60)
75.8	68	[75,78)
36.1	34.2	[36,39)
63.7	64.8	[63,66)
41.6	36.1	[39,42)
72.6	74.1	[72,75)
67.8	62.9	[66,69)
58.3	73.1	[57,60)
49.1	49.2	[48,51)
51.9	55.7	[51,54)
42.4	38.2	[42,45)
42.6	35.5	[42,45)
68	67.5	[66,69)
47.4	40.3	[45,48)
65.3	61.6	[63,66)
76.5	70.5	[75,78)
54.4	64.2	[54,57)
70.9	66.9	[69,72)
44.1	42.5	[42,45)
76	65.3	[75,78)
70.1	65.5	[69,72)
38.6	44.9	[36,39)
72	72	[72,75)
23.4	30.2	[21,24)
42.3	47.5	[42,45)
39.2	44.6	[39,42)
54.5	47.4	[54,57)
46.2	53.9	[45,48)
42.4	46.1	[42,45)
33.9	34.8	[33,36)
63.4	68.9	[63,66)
52	55.8	[51,54)
40.4	45.1	[39,42)
37.7	31.9	[36,39)
29.7	29.7	[27,30)
45.8	43.6	[45,48)
39.2	34.8	[39,42)
52.9	54.5	[51,54)
73.5	72	[72,75)
55.5	55.5	[54,57)
57	56.3	[57,60)
68.2	72.4	[66,69)
44.3	40.9	[42,45)
56.1	57.6	[54,57)
60.5	55.9	[60,63)
51.3	49.3	[51,54)
50.4	55	[48,51)
45.9	55.6	[45,48)
57.5	54.3	[57,60)
51.7	49	[51,54)
55.7	57.9	[54,57)
47.4	44.3	[45,48)
38.9	36.6	[36,39)
64	62.1	[63,66)
39	34.5	[39,42)
67.8	68.1	[66,69)
37.2	35.7	[36,39)
45.8	49.9	[45,48)
40.6	38.3	[39,42)
37.8	48	[36,39)
55.3	72.7	[54,57)
47.2	50.4	[45,48)
70.8	73.6	[69,72)
70.1	71.7	[69,72)
47.1	48.1	[45,48)
63	63.4	[63,66)
30	36.6	[30,33)
66.6	64.6	[66,69)
45.8	46.7	[45,48)
56.8	54.3	[54,57)
81.1	69.9	[81,84)
43.2	47.9	[42,45)
68.7	74.6	[66,69)
49.1	47.3	[48,51)
66	71.5	[66,69)
63.7	67.5	[63,66)
64.4	64.7	[63,66)
48	40.3	[48,51)
51.8	52.6	[51,54)
54.5	51.4	[54,57)
74.7	70.5	[72,75)
57	56.5	[57,60)
65.4	70.4	[63,66)
37.8	44.2	[36,39)
58.9	58.7	[57,60)
50.7	54.5	[48,51)
50.8	56.8	[48,51)
73.4	70.3	[72,75)
58.6	64.8	[57,60)
38.9	40.5	[36,39)
66.2	66.5	[66,69)
35.1	30.4	[33,36)
61.8	52.6	[60,63)
22.9	26.3	[21,24)
37.1	32.3	[36,39)
31.9	32.1	[30,33)
70.9	73.3	[69,72)
77.3	69.3	[75,78)
61.7	58	[60,63)
46.9	50.7	[45,48)
53.1	52.1	[51,54)
68.6	69.8	[66,69)
72	70.9	[72,75)
62.3	63.8	[60,63)
50.6	51.9	[48,51)
43.8	38.1	[42,45)
32.5	36	[30,33)
32.4	33.6	[30,33)
56.5	48.4	[54,57)
40.2	47	[39,42)
38.7	36.1	[36,39)
48	51	[48,51)
31.9	36.5	[30,33)
38.4	40.8	[36,39)
18.4	28	[18,21)
43.2	41.3	[42,45)
47.8	50.6	[45,48)
35.9	34.2	[33,36)
47.9	58	[45,48)
31.3	35.2	[30,33)
46.9	33.2	[45,48)
40.3	32.1	[39,42)
62.6	69.8	[60,63)
70.1	70.1	[69,72)
67.7	68.8	[66,69)
29.5	31.9	[27,30)
40.1	39.4	[39,42)
21.2	26	[21,24)
64.6	59.3	[63,66)
55.2	49.2	[54,57)
41.2	47.6	[39,42)
44.1	56.2	[42,45)
52.9	49.4	[51,54)
55.4	49.5	[54,57)
46.5	49.1	[45,48)
51.2	53.9	[51,54)
62.8	66.8	[60,63)
35.8	32.7	[33,36)
48.8	37.6	[48,51)
73.8	73.8	[72,75)
63.9	59.1	[63,66)
64.9	66.7	[63,66)
38.1	33.5	[36,39)
43.8	50.5	[42,45)
57.1	56.1	[57,60)
39.1	43.3	[39,42)
76.9	73.6	[75,78)
51.9	50.9	[51,54)
55.6	53.5	[54,57)
62.7	75.6	[60,63)
33.9	26.8	[33,36)
63.7	62.3	[63,66)
51.7	68.9	[51,54)
63	72.4	[63,66)
34.2	33.8	[33,36)
57.4	63.6	[57,60)
33.3	30.8	[33,36)
34.9	30.6	[33,36)
51	48.5	[51,54)
45.9	47.8	[45,48)
36.8	41.9	[36,39)
44.2	54.2	[42,45)
22	32.6	[21,24)
46.7	47.7	[45,48)
66.3	65.1	[66,69)
32.2	36.2	[30,33)
41.5	47.3	[39,42)
70.8	69.8	[69,72)
49.1	49.8	[48,51)
34.3	33.3	[33,36)
49.7	52	[48,51)
47.6	49.2	[45,48)
55.4	49.5	[54,57)
56.1	50.3	[54,57)
58.6	55.8	[57,60)
57.7	50.6	[57,60)
64.1	73.3	[63,66)
48.2	53.4	[48,51)
68.5	67.1	[66,69)
67.5	74.3	[66,69)
67.5	66.7	[66,69)
47.3	48.2	[45,48)
31.8	40	[30,33)
43.9	45.5	[42,45)
33.4	34.5	[33,36)
52	48.4	[51,54)
28.5	30.4	[27,30)
54.6	49.1	[54,57)
52.5	42.9	[51,54)
63.7	68	[63,66)
42	49.2	[42,45)
54.3	47.2	[54,57)
57.5	53.9	[57,60)
51	50.4	[51,54)
65.1	69.2	[63,66)
58.6	54.2	[57,60)
76.6	75.5	[75,78)
55.9	46.3	[54,57)
37.7	35.7	[36,39)
64.2	75	[63,66)
39.3	40.6	[39,42)
42.9	42	[42,45)
39.9	32.8	[39,42)
46.1	60	[45,48)
60.9	65.8	[60,63)
46.8	50.8	[45,48)
57.8	67.6	[57,60)
52.3	54	[51,54)
49	49.5	[48,51)
64.5	61.5	[63,66)
27.2	37	[27,30)
18.2	23	[18,21)
39.2	33.7	[39,42)
56.4	53.4	[54,57)
62.7	69.7	[60,63)
73.2	71.7	[72,75)
23	25.4	[21,24)
36.6	31.8	[36,39)
54.6	51.1	[54,57)
75	67.1	[75,78)
55.3	54.3	[54,57)
23.2	28.1	[21,24)
71.5	71.6	[69,72)
49.9	51.4	[48,51)
65.1	65.2	[63,66)
58.7	52	[57,60)
79.4	68.7	[78,81)
58.1	69.8	[57,60)
30.3	19.8	[30,33)
48.1	57.8	[48,51)
38.7	52.4	[36,39)
29.2	29.9	[27,30)
42.3	57	[42,45)
48.2	50	[48,51)
58.3	61.2	[57,60)
52.7	54.2	[51,54)
42.1	39.9	[42,45)
48.5	46.6	[48,51)
77.8	73	[75,78)
59.2	55.3	[57,60)
45.4	58.1	[45,48)
72.2	72.4	[72,75)
65	50.4	[63,66)
44.9	37	[42,45)
64.9	69.9	[63,66)
71	73.2	[69,72)
48.1	45.7	[48,51)
39.4	30.5	[39,42)
54.6	51.3	[54,57)
33.8	34.6	[33,36)
68.2	71.3	[66,69)
38.4	31.9	[36,39)
43.9	47.6	[42,45)
33.2	30.3	[33,36)
54.3	69.7	[54,57)
33.1	29.2	[33,36)
26.6	31.4	[24,27)
36.3	42.8	[36,39)
29.5	36.8	[27,30)
26.1	31.7	[24,27)
49.6	49.5	[48,51)
36.2	41.4	[36,39)
28.8	28.5	[27,30)
65	65.1	[63,66)
68.7	69.2	[66,69)
54.2	50.4	[54,57)
53.5	54.8	[51,54)
51.9	53.2	[51,54)
55.1	67.6	[54,57)
50.3	55.2	[48,51)
69.6	70.5	[69,72)
70.7	76.1	[69,72)
44.4	45.7	[42,45)
69.2	77.1	[69,72)
50	50	[48,51)
70.3	74.4	[69,72)
21.3	23.9	[21,24)
59.2	71.1	[57,60)
70.9	70.2	[69,72)
60.6	54.3	[60,63)
45.5	49.9	[45,48)
35.6	43.6	[33,36)
27.1	25.3	[27,30)
39.7	35.1	[39,42)
61.3	65.2	[60,63)
26.5	28.7	[24,27)
45	38.3	[45,48)
71.8	73.7	[69,72)
59.6	67.7	[57,60)
68.9	78.1	[66,69)
47.7	44.1	[45,48)
31.6	32	[30,33)
59.7	51.2	[57,60)
62	65.4	[60,63)
56.3	55.3	[54,57)
50.3	48.1	[48,51)
38.9	26.5	[36,39)
65.1	67.5	[63,66)
48.6	56	[48,51)
41.9	40.5	[39,42)
26.7	26.6	[24,27)
49.5	48.6	[48,51)
50.7	46.3	[48,51)
41.9	46.2	[39,42)
67.2	73	[66,69)
66.8	80.6	[66,69)
59.7	53.8	[57,60)
77.4	73.4	[75,78)
64.6	73.3	[63,66)
51.9	52.7	[51,54)
52	62.9	[51,54)
56.3	60.3	[54,57)
61.3	58.8	[60,63)
62.7	64.6	[60,63)
41.7	41.5	[39,42)
67.5	72.2	[66,69)
41.6	47.1	[39,42)
47.8	54.4	[45,48)
75.6	70.6	[75,78)
45.4	50.7	[45,48)
53.3	47.3	[51,54)
54.9	57	[54,57)
67	66.8	[66,69)
74	74.8	[72,75)
70.2	65.7	[69,72)
36.8	33.8	[36,39)
32.4	35.2	[30,33)
56.9	57.1	[54,57)
45.2	42.1	[45,48)
70.9	68.8	[69,72)
34.4	25	[33,36)
62.7	67.7	[60,63)
39.3	41.3	[39,42)
38.4	31.9	[36,39)
33.6	30.8	[33,36)
23.2	27.5	[21,24)
37.6	38.4	[36,39)
57.2	62.5	[57,60)
71.2	74.2	[69,72)
48.9	61.5	[48,51)
47	50.3	[45,48)
54.5	50.4	[54,57)
64.6	66.5	[63,66)
45.4	35.9	[45,48)
50.1	46.2	[48,51)
53.8	45.3	[51,54)
48.9	49.2	[48,51)
32.4	33.5	[30,33)
32	33.7	[30,33)
33.4	34.6	[33,36)
50.3	42.8	[48,51)
67	64.8	[66,69)
46.2	56.2	[45,48)
27	35.9	[27,30)
49.8	48.8	[48,51)
41.6	35.5	[39,42)
58.5	60.4	[57,60)
61.7	59.4	[60,63)
27.9	21.5	[27,30)
51.6	50	[51,54)
72.9	70.8	[72,75)
69.1	73	[69,72)
63	65.5	[63,66)
60.1	68.8	[60,63)
50.6	44.9	[48,51)
38.8	32	[36,39)
65.5	76	[63,66)
73.9	73.5	[72,75)
58.6	50.5	[57,60)
52	48.9	[51,54)
42.5	37.8	[42,45)
44.9	51.9	[42,45)
64.8	63.8	[63,66)
34.6	33.1	[33,36)
56.1	54	[54,57)
47.5	49.2	[45,48)
36	40.6	[36,39)
43.6	42.2	[42,45)
56.5	52.1	[54,57)
68	69.8	[66,69)
37.5	36.6	[36,39)
31.1	37.3	[30,33)
53.9	50.1	[51,54)
47.4	51	[45,48)
59.5	59.7	[57,60)
48.9	32.5	[48,51)
59.9	64.4	[57,60)
36.2	42.7	[36,39)
47.1	46.9	[45,48)
38.5	36.4	[36,39)
35.3	28	[33,36)
37.4	33.3	[36,39)
53.5	39	[51,54)
56.9	64.9	[54,57)
33.1	37.2	[33,36)
41.8	43	[39,42)
70.8	72.4	[69,72)
45.9	44.7	[45,48)
64.1	68.7	[63,66)
38.3	36.7	[36,39)
46.5	42.6	[45,48)
72.7	72.5	[72,75)
28.1	34.5	[27,30)
70.4	76.7	[69,72)
57.5	48.4	[57,60)
37.4	32.5	[36,39)
51.5	45.7	[51,54)
47.6	56.1	[45,48)
53.6	51.3	[51,54)
47.1	45.3	[45,48)
43.7	40.8	[42,45)
58.3	57.1	[57,60)
68.5	61.1	[66,69)
34	40.1	[33,36)
30.8	25.3	[30,33)
44.6	37.1	[42,45)
71.9	72.4	[69,72)
78.8	71.8	[78,81)
55.8	60.3	[54,57)
47.6	54.2	[45,48)
52.3	50.3	[51,54)
57.4	57.6	[57,60)
37.5	37	[36,39)
40.1	37.3	[39,42)
58.2	56.6	[57,60)
39.4	29	[39,42)
31.7	38.4	[30,33)
51.6	40.2	[51,54)
50	47.9	[48,51)
65	71.7	[63,66)
70.6	73.4	[69,72)
60	59	[60,63)
53.4	51.1	[51,54)
32	26	[30,33)
57.8	60.2	[57,60)
51.4	53	[51,54)
69.8	61	[69,72)
52.6	57.8	[51,54)
52.8	53.7	[51,54)
73.7	73.3	[72,75)
66.9	66.3	[66,69)
53	49.9	[51,54)
40.5	37.4	[39,42)
65.3	63.6	[63,66)
30.4	34.1	[30,33)
59.2	62.6	[57,60)
60.2	60.2	[60,63)
47.8	46.6	[45,48)
35.9	34.3	[33,36)
70.9	74	[69,72)
67.3	63.4	[66,69)
71.7	73.2	[69,72)
58.6	62.6	[57,60)
40.1	42.6	[39,42)
