CA	organ_age	Age_group
62.3	70.2	[60,63)
72.9	73	[72,75)
30.2	31.7	[30,33)
67	71	[66,69)
61.4	71.6	[60,63)
77	75.1	[75,78)
53	51.5	[51,54)
45.3	35	[45,48)
64.2	62	[63,66)
46.2	53.7	[45,48)
61.4	54.3	[60,63)
56.1	64.8	[54,57)
44	42.3	[42,45)
42.7	41.8	[42,45)
63	74.8	[63,66)
63.7	67.9	[63,66)
77.3	78	[75,78)
76.4	71.6	[75,78)
43.6	41.2	[42,45)
59.1	61.7	[57,60)
46.6	37.8	[45,48)
25.8	24.8	[24,27)
29.9	33.6	[27,30)
34.3	31.1	[33,36)
70.2	76	[69,72)
70.4	73.3	[69,72)
65.5	71	[63,66)
76.5	74.5	[75,78)
76	75.3	[75,78)
59.2	50.5	[57,60)
43.2	47.4	[42,45)
54.2	49.2	[54,57)
60.8	68	[60,63)
53.6	61.4	[51,54)
71.7	72.4	[69,72)
28.2	31	[27,30)
63	67	[63,66)
58.7	48.2	[57,60)
74.4	67.7	[72,75)
77.3	72.8	[75,78)
61.9	66.5	[60,63)
41.6	71.1	[39,42)
55.9	58.2	[54,57)
83.5	74.9	[81,84)
35.4	37.1	[33,36)
47	52.5	[45,48)
72.9	74.3	[72,75)
35	38.5	[33,36)
29	25.3	[27,30)
70.4	68.8	[69,72)
45.1	50.8	[45,48)
57.2	52.8	[57,60)
57.2	70.5	[57,60)
70	75	[69,72)
79.4	75.6	[78,81)
67.5	73.4	[66,69)
76	68.7	[75,78)
59.9	62.5	[57,60)
48.9	56.5	[48,51)
47.9	44.2	[45,48)
60	63.4	[60,63)
41.1	35.2	[39,42)
77.6	72.6	[75,78)
28.9	30.7	[27,30)
68.5	73.7	[66,69)
73.3	71.4	[72,75)
42.5	36.1	[42,45)
39.4	37.7	[39,42)
44.2	51.5	[42,45)
56.9	60.7	[54,57)
44.3	45.2	[42,45)
55.7	66	[54,57)
70.3	69	[69,72)
44.6	40.3	[42,45)
75.9	72.6	[75,78)
34	34.2	[33,36)
30.9	35.3	[30,33)
37	38.1	[36,39)
46.2	52.7	[45,48)
67.5	64.2	[66,69)
48.8	52.9	[48,51)
38.9	39	[36,39)
50.2	53.1	[48,51)
36.7	40.8	[36,39)
47.6	42.7	[45,48)
45.7	40.4	[45,48)
70.1	72.6	[69,72)
54.8	50.4	[54,57)
70.3	69.2	[69,72)
22.8	35.4	[21,24)
43.8	38.4	[42,45)
63.6	62.2	[63,66)
64.9	66.4	[63,66)
51.7	48.4	[51,54)
51	54	[51,54)
52.2	57.5	[51,54)
49.6	44.1	[48,51)
47.5	40.1	[45,48)
32.3	37	[30,33)
69.2	73.1	[69,72)
46.9	44	[45,48)
46.7	60.5	[45,48)
46.6	41.2	[45,48)
79.6	77.7	[78,81)
67.2	75.1	[66,69)
66.6	73.4	[66,69)
24.1	27.6	[24,27)
62	64.5	[60,63)
32.7	43.1	[30,33)
56	64.7	[54,57)
49.4	49.1	[48,51)
81.5	73	[81,84)
41.4	35.6	[39,42)
26.7	30.4	[24,27)
32	34.4	[30,33)
51.4	45.7	[51,54)
44.3	39.7	[42,45)
72.4	70.8	[72,75)
51.5	41	[51,54)
57	51.2	[57,60)
57.4	54	[57,60)
43.5	44.2	[42,45)
61.8	65.2	[60,63)
42.5	39.2	[42,45)
38.4	34.5	[36,39)
37.8	30.6	[36,39)
74.8	70.2	[72,75)
52.6	53.9	[51,54)
38.5	41.5	[36,39)
71	71.9	[69,72)
66.1	65.2	[66,69)
45.1	49.4	[45,48)
68	76	[66,69)
54	55.3	[54,57)
66.7	58.9	[66,69)
66	63.9	[66,69)
62.1	71.4	[60,63)
61.2	58.2	[60,63)
44.5	37.7	[42,45)
55.8	55.4	[54,57)
53.4	63	[51,54)
43.3	48.2	[42,45)
52.9	43.8	[51,54)
36.5	46.3	[36,39)
67	62.7	[66,69)
45.9	49.4	[45,48)
77	69.1	[75,78)
53.3	54.4	[51,54)
44.4	41.7	[42,45)
44.1	46.2	[42,45)
43.3	52.9	[42,45)
31.9	33.9	[30,33)
53	59.9	[51,54)
47.1	49.1	[45,48)
54.6	46.2	[54,57)
59.4	52.5	[57,60)
71.2	69.8	[69,72)
48	40.8	[48,51)
46.2	45.6	[45,48)
45.3	40.4	[45,48)
63.4	73.5	[63,66)
71.1	71.8	[69,72)
73.6	72.3	[72,75)
57	61	[57,60)
69.9	64.7	[69,72)
52	56.7	[51,54)
52.1	49.8	[51,54)
70.3	66.3	[69,72)
29.9	31.6	[27,30)
75.9	71.3	[75,78)
64.9	61.5	[63,66)
55.4	54.6	[54,57)
49.4	50.3	[48,51)
49.6	49.8	[48,51)
32.9	30.1	[30,33)
54.2	53.3	[54,57)
54.3	54.1	[54,57)
68.5	59.5	[66,69)
52.4	56.3	[51,54)
68.7	66.5	[66,69)
49.3	52.9	[48,51)
32.6	36.9	[30,33)
72.9	67.6	[72,75)
73.4	78.1	[72,75)
40.1	37.5	[39,42)
63.4	58.5	[63,66)
57.1	51.3	[57,60)
37.9	34.7	[36,39)
58.3	55.9	[57,60)
39.9	49.3	[39,42)
37.8	38.8	[36,39)
61.7	29.5	[60,63)
50.6	69.4	[48,51)
59.8	67.9	[57,60)
67.4	54.9	[66,69)
43.7	47.8	[42,45)
52.2	47.5	[51,54)
58.6	61.7	[57,60)
48.3	41.7	[48,51)
76.2	68.2	[75,78)
56	64.4	[54,57)
33.3	33.4	[33,36)
53.6	52.9	[51,54)
46.7	45.2	[45,48)
69.8	76	[69,72)
26.7	30.8	[24,27)
33.8	37.3	[33,36)
34.7	35.5	[33,36)
60.2	63	[60,63)
50.4	47.4	[48,51)
45.2	40.4	[45,48)
82	80.9	[81,84)
70.4	75.3	[69,72)
66.7	71.8	[66,69)
74.3	75.4	[72,75)
55.1	56.2	[54,57)
63.2	65.8	[63,66)
47.4	47.2	[45,48)
69.6	71.1	[69,72)
73.6	73.3	[72,75)
38.9	39.8	[36,39)
29.7	34.6	[27,30)
34.4	37.2	[33,36)
47.9	49.9	[45,48)
65.3	73.8	[63,66)
38.4	34.7	[36,39)
37.5	39.8	[36,39)
41.7	31.8	[39,42)
49.7	55.7	[48,51)
80.6	71	[78,81)
54.6	57.8	[54,57)
28.9	36	[27,30)
45.8	36.9	[45,48)
64.7	61.7	[63,66)
32	28.8	[30,33)
75	64.9	[75,78)
65.4	67.9	[63,66)
44.1	51.6	[42,45)
68.6	71.7	[66,69)
53.5	50.8	[51,54)
79.9	74.2	[78,81)
37.2	36.9	[36,39)
63.7	54	[63,66)
46.2	59.4	[45,48)
65.9	74.9	[63,66)
37.3	33.1	[36,39)
43	42.8	[42,45)
65	52.1	[63,66)
37.4	37.9	[36,39)
70.4	75.3	[69,72)
57.1	56.8	[57,60)
22.3	32.1	[21,24)
49.3	44.7	[48,51)
43.2	49.2	[42,45)
29.2	28.1	[27,30)
51.3	49.9	[51,54)
51.5	49.3	[51,54)
48.1	45	[48,51)
62.7	64.1	[60,63)
44.3	44.5	[42,45)
67.4	60	[66,69)
34.6	47.1	[33,36)
34.3	33.3	[33,36)
76.8	75.1	[75,78)
77.9	71.7	[75,78)
69.5	67.7	[69,72)
33.3	35.6	[33,36)
68.7	74.9	[66,69)
51.3	47.6	[51,54)
38.2	45.6	[36,39)
52.4	61.9	[51,54)
47.6	63.6	[45,48)
51.4	54.7	[51,54)
36.4	31.8	[36,39)
63.3	57.2	[63,66)
28.7	44.7	[27,30)
32.7	28.8	[30,33)
71.8	75.4	[69,72)
41.6	38	[39,42)
38.9	31.9	[36,39)
46.3	42.9	[45,48)
34.1	33.4	[33,36)
61.9	63.5	[60,63)
28.1	31.1	[27,30)
62.4	67.4	[60,63)
77.1	73.8	[75,78)
70.6	72.1	[69,72)
47	44.7	[45,48)
40.2	47	[39,42)
64.1	67.5	[63,66)
62	54.8	[60,63)
43	42	[42,45)
41	39.1	[39,42)
39.6	32.3	[39,42)
43.8	43.2	[42,45)
65.4	69.3	[63,66)
35.9	32.1	[33,36)
61.9	65	[60,63)
47.4	48.8	[45,48)
24.3	30.5	[24,27)
60.1	61.3	[60,63)
23	30.9	[21,24)
70.9	65.3	[69,72)
62.2	70.3	[60,63)
58.2	60.9	[57,60)
34.9	31.6	[33,36)
52.3	41.4	[51,54)
65.9	65.6	[63,66)
50.3	47.4	[48,51)
63.8	57.3	[63,66)
58.6	57.7	[57,60)
70.9	74.2	[69,72)
69.7	70.9	[69,72)
47.6	48.3	[45,48)
66.8	72.9	[66,69)
61	51.9	[60,63)
73.9	73.9	[72,75)
69.7	74.8	[69,72)
69.7	66.5	[69,72)
48.7	57.9	[48,51)
37.5	38.1	[36,39)
79.5	70	[78,81)
39.2	32.9	[39,42)
67.8	67.7	[66,69)
46.5	40.4	[45,48)
63.5	64.2	[63,66)
36.1	32.7	[36,39)
43.1	45	[42,45)
68	68.9	[66,69)
59.4	57.8	[57,60)
67.2	72	[66,69)
56.2	53.3	[54,57)
66.8	74.5	[66,69)
47.8	51.9	[45,48)
61.6	54.6	[60,63)
39.9	36.9	[39,42)
69.1	64.9	[69,72)
61.1	61.8	[60,63)
71.6	74.8	[69,72)
46.6	43.1	[45,48)
73.4	70.2	[72,75)
58.3	68.2	[57,60)
61.2	62.5	[60,63)
57.4	57.6	[57,60)
46.5	43.6	[45,48)
31.5	30.1	[30,33)
41.1	40	[39,42)
60.2	60.5	[60,63)
70.5	72.8	[69,72)
20.7	23.8	[18,21)
39.5	47.8	[39,42)
53.4	58.8	[51,54)
57.2	53	[57,60)
40.3	40.5	[39,42)
71.5	76.9	[69,72)
41.7	53.8	[39,42)
55.9	50.3	[54,57)
65.8	67.7	[63,66)
75	73.2	[75,78)
51.5	52.9	[51,54)
47.9	46.3	[45,48)
32.2	33.3	[30,33)
57	61.9	[57,60)
58.2	57.7	[57,60)
67	61.7	[66,69)
27.4	27.6	[27,30)
59.4	68.9	[57,60)
49.9	38.8	[48,51)
47.9	47	[45,48)
35.9	35.4	[33,36)
73.4	71.7	[72,75)
33.8	21.4	[33,36)
52.3	41.3	[51,54)
58.7	59.7	[57,60)
48.3	30.5	[48,51)
68.7	69.9	[66,69)
52.7	46.5	[51,54)
38.7	40.1	[36,39)
54.4	52.6	[54,57)
78.7	68.5	[78,81)
67	72.6	[66,69)
41.5	35.5	[39,42)
55.9	52.4	[54,57)
48.7	38.1	[48,51)
63.7	70.9	[63,66)
55.1	62.4	[54,57)
69.7	71.1	[69,72)
70.7	75.3	[69,72)
64.6	61	[63,66)
50.3	48.7	[48,51)
63.4	63.3	[63,66)
35.9	41.4	[33,36)
32.6	32.8	[30,33)
51.7	46.6	[51,54)
70.3	71.5	[69,72)
43	50.1	[42,45)
20.4	29.8	[18,21)
36.3	37.8	[36,39)
31.7	42.8	[30,33)
30	33	[30,33)
72.3	65	[72,75)
77.2	70.8	[75,78)
34.8	32.8	[33,36)
48.5	52.5	[48,51)
66	75.6	[66,69)
30.9	35.5	[30,33)
63.9	66.2	[63,66)
67.5	68.7	[66,69)
53.1	53.8	[51,54)
43.8	42.3	[42,45)
51.3	46.3	[51,54)
40.6	33.2	[39,42)
43.3	45.9	[42,45)
61.6	62.5	[60,63)
53.2	50.8	[51,54)
35.7	38.6	[33,36)
47.6	52.3	[45,48)
26.6	30	[24,27)
67.3	67.8	[66,69)
46.1	46.8	[45,48)
77.4	69.4	[75,78)
56.5	48.7	[54,57)
45	38.1	[45,48)
65.6	67.9	[63,66)
26.5	23	[24,27)
48.1	43.5	[48,51)
52.3	53.2	[51,54)
76.5	66.8	[75,78)
31.7	32.6	[30,33)
57.1	59.1	[57,60)
45.8	46.5	[45,48)
72.3	69.7	[72,75)
43.1	45.2	[42,45)
53.8	40.4	[51,54)
57.4	54.2	[57,60)
47.9	48.8	[45,48)
72.1	69.3	[72,75)
51.4	50.8	[51,54)
24.9	34.1	[24,27)
43.3	49.9	[42,45)
45.1	51.2	[45,48)
52	57.8	[51,54)
51.8	40.8	[51,54)
75.2	70.7	[75,78)
41.8	34.8	[39,42)
55.4	55.9	[54,57)
37.3	41.2	[36,39)
64.4	69.8	[63,66)
50.3	47.8	[48,51)
52.5	53.9	[51,54)
29.6	33	[27,30)
51.7	52.6	[51,54)
53.9	52.6	[51,54)
65.3	73.8	[63,66)
64	65.5	[63,66)
54.8	56.2	[54,57)
69.7	69.4	[69,72)
42.9	41.4	[42,45)
61.3	49.4	[60,63)
59.2	59.2	[57,60)
47.6	42.9	[45,48)
41.2	37.7	[39,42)
62.5	67.8	[60,63)
61.7	64.2	[60,63)
46.7	45.6	[45,48)
42.5	41.5	[42,45)
68.1	69.7	[66,69)
27.1	33.4	[27,30)
69.4	73.5	[69,72)
60.6	49.5	[60,63)
36.2	41.1	[36,39)
35.8	30.8	[33,36)
61.4	68.6	[60,63)
57.3	55.9	[57,60)
25.5	23.2	[24,27)
65.6	66.7	[63,66)
39.2	51.5	[39,42)
47.4	52.8	[45,48)
37.2	35.9	[36,39)
62.4	45.8	[60,63)
66.7	58	[66,69)
42.4	33.2	[42,45)
52.9	50.6	[51,54)
52.8	48.8	[51,54)
78.5	73.1	[78,81)
57.1	45	[57,60)
46.9	50.4	[45,48)
52.8	57.8	[51,54)
31.3	21.9	[30,33)
34	35.5	[33,36)
68.9	68.1	[66,69)
51.3	50.3	[51,54)
45.7	47.4	[45,48)
63	60.2	[63,66)
47.2	43.9	[45,48)
72	71.8	[72,75)
55.9	49.8	[54,57)
31.5	37.1	[30,33)
63.2	71.8	[63,66)
30.4	33.1	[30,33)
31.3	30.6	[30,33)
23.7	29.4	[21,24)
57.7	50.2	[57,60)
46.1	44	[45,48)
69.6	62.6	[69,72)
34.3	40.4	[33,36)
59	56.3	[57,60)
53.4	48.7	[51,54)
68.2	69.4	[66,69)
55.3	57.8	[54,57)
52.9	52.7	[51,54)
41.8	45.6	[39,42)
75.6	71.9	[75,78)
67	72.6	[66,69)
47.1	48.6	[45,48)
23.9	19.5	[21,24)
68.9	72.6	[66,69)
51.3	40.9	[51,54)
48.8	48.5	[48,51)
47	37.7	[45,48)
52	53.7	[51,54)
66.9	68.3	[66,69)
67.5	63.6	[66,69)
51.6	49.4	[51,54)
45.6	42.5	[45,48)
28.6	25.9	[27,30)
73.9	80.5	[72,75)
75.1	73.8	[75,78)
42.3	50.6	[42,45)
51.5	40.6	[51,54)
68.8	72.5	[66,69)
53.8	49.4	[51,54)
72.3	76.5	[72,75)
47.3	45.2	[45,48)
65.7	66.4	[63,66)
72.8	73.6	[72,75)
74.5	72.9	[72,75)
68.8	66.6	[66,69)
73.1	73.7	[72,75)
31.6	37.1	[30,33)
57.7	62.2	[57,60)
44.6	50.5	[42,45)
56.2	52.4	[54,57)
43.7	49.6	[42,45)
33.9	26.1	[33,36)
63.2	68.5	[63,66)
42.3	48	[42,45)
20.6	31.6	[18,21)
44.7	60.3	[42,45)
46.1	50.1	[45,48)
66.7	67.8	[66,69)
53.2	43	[51,54)
75.6	72	[75,78)
49.3	44.6	[48,51)
50.8	53.5	[48,51)
28.3	34.1	[27,30)
26.9	27.9	[24,27)
63.9	64.4	[63,66)
71.3	67.1	[69,72)
45.1	48.8	[45,48)
39.8	50.1	[39,42)
55.5	52.4	[54,57)
59.4	73.7	[57,60)
57.5	62.6	[57,60)
71.3	67.5	[69,72)
29.9	28	[27,30)
63.4	69.3	[63,66)
55.5	53.6	[54,57)
57.5	47.7	[57,60)
55.5	60.4	[54,57)
27.1	27.8	[27,30)
72.6	63.6	[72,75)
49.1	46	[48,51)
36.4	36	[36,39)
63	74.7	[63,66)
52.6	55.9	[51,54)
32.9	39	[30,33)
51.4	54.5	[51,54)
37.6	32.2	[36,39)
76.7	71.3	[75,78)
37.3	45.8	[36,39)
71	76.8	[69,72)
71	73.4	[69,72)
59.8	58.1	[57,60)
29.5	23.8	[27,30)
57.5	59.5	[57,60)
76.2	71.4	[75,78)
74.6	76.1	[72,75)
48.1	39.8	[48,51)
50.2	44	[48,51)
52.2	42.2	[51,54)
60.8	58.9	[60,63)
48.6	47.3	[48,51)
79.5	73.8	[78,81)
43	45.6	[42,45)
42.2	52.2	[42,45)
25	24.8	[24,27)
49.4	44.9	[48,51)
48.4	44.9	[48,51)
28.2	29.2	[27,30)
51.3	52.5	[51,54)
52.2	54	[51,54)
43.5	45.5	[42,45)
24.3	25.2	[24,27)
56.3	59.8	[54,57)
54.4	47	[54,57)
32.9	34.7	[30,33)
43.1	48.6	[42,45)
61	56.5	[60,63)
67.3	67.1	[66,69)
65.3	63.3	[63,66)
49.9	43.1	[48,51)
26.2	38.1	[24,27)
26.2	27.9	[24,27)
32.7	32.5	[30,33)
68.9	66.8	[66,69)
64.6	69.2	[63,66)
48.5	48.5	[48,51)
57.6	55.6	[57,60)
50.6	55	[48,51)
53.2	53.8	[51,54)
70	68.4	[69,72)
73.8	70.5	[72,75)
44	35.9	[42,45)
52.1	47.6	[51,54)
49.9	54.2	[48,51)
33.1	34	[33,36)
34.4	40	[33,36)
52.7	49.9	[51,54)
61.3	61.8	[60,63)
52.7	50.4	[51,54)
28.9	23.4	[27,30)
18.2	25.8	[18,21)
30.1	33.8	[30,33)
43	49.6	[42,45)
42.9	45.3	[42,45)
29.4	33.8	[27,30)
75.6	68.8	[75,78)
46.1	46.9	[45,48)
66.3	64.2	[66,69)
40.9	30.5	[39,42)
55.9	48.2	[54,57)
35.1	35.2	[33,36)
75.2	74.7	[75,78)
31	37.9	[30,33)
35.7	29.3	[33,36)
59	37.7	[57,60)
46	46.6	[45,48)
66.8	70.2	[66,69)
39.1	34.2	[39,42)
54.7	51.9	[54,57)
21.7	25.2	[21,24)
41.2	40	[39,42)
71.8	73.8	[69,72)
38.5	45.4	[36,39)
52.2	50.2	[51,54)
65.6	76.5	[63,66)
30.4	25.1	[30,33)
18.2	18	[18,21)
59.6	57.4	[57,60)
61.8	71.5	[60,63)
28	37.8	[27,30)
39.9	33	[39,42)
58.9	45.6	[57,60)
55.1	57	[54,57)
34.9	37.2	[33,36)
49.1	45.8	[48,51)
48.6	43.8	[48,51)
57.5	50.2	[57,60)
51.4	56.9	[51,54)
49.4	58	[48,51)
82.7	71.4	[81,84)
45	36.2	[45,48)
60.6	53.3	[60,63)
54.8	51.5	[54,57)
69.4	76	[69,72)
52.5	55.6	[51,54)
33.5	35	[33,36)
22.5	30.7	[21,24)
62.9	65.5	[60,63)
46.2	48	[45,48)
60.8	60	[60,63)
70.1	67.3	[69,72)
40.5	36.8	[39,42)
51.9	47.3	[51,54)
45.1	42.1	[45,48)
44.1	46.6	[42,45)
52.8	59	[51,54)
72.9	67.8	[72,75)
39.3	39.9	[39,42)
44.4	39.1	[42,45)
45.3	54.1	[45,48)
70.9	74.1	[69,72)
38.7	38.5	[36,39)
25.9	24.4	[24,27)
51.3	48.2	[51,54)
48	49.4	[48,51)
38.5	34.2	[36,39)
68.1	65	[66,69)
34.2	37.4	[33,36)
41.8	47.3	[39,42)
67.6	69.7	[66,69)
56.4	48.9	[54,57)
45.3	39.8	[45,48)
34.6	31.8	[33,36)
57	52.1	[57,60)
72.5	70.8	[72,75)
40.5	54.1	[39,42)
59	55.4	[57,60)
57.1	61.4	[57,60)
31.8	26.6	[30,33)
59.8	59.6	[57,60)
50.4	50.2	[48,51)
56.4	60.5	[54,57)
48.4	41.3	[48,51)
45	46.3	[45,48)
70.6	68.8	[69,72)
46.6	49	[45,48)
33	27	[33,36)
68.6	63.8	[66,69)
46.7	49.9	[45,48)
72.4	67.1	[72,75)
62.2	59.8	[60,63)
53.6	50.6	[51,54)
57.7	58.6	[57,60)
51.2	44.8	[51,54)
59.9	67.5	[57,60)
47.5	40.5	[45,48)
29.6	31.4	[27,30)
72.3	76.3	[72,75)
58.2	46.7	[57,60)
61.8	74.4	[60,63)
51.2	45.5	[51,54)
65.7	56.9	[63,66)
59.2	64.7	[57,60)
33.6	29.8	[33,36)
44.3	43.8	[42,45)
29.8	27.9	[27,30)
34.5	39.7	[33,36)
63.5	69.8	[63,66)
51.3	54	[51,54)
67.6	71.7	[66,69)
31.2	33.4	[30,33)
70.6	63.1	[69,72)
43.3	50.1	[42,45)
67.4	71.5	[66,69)
68.1	67.5	[66,69)
42.9	48.1	[42,45)
33.4	31.8	[33,36)
73.4	71	[72,75)
65.2	76.2	[63,66)
48.7	49.8	[48,51)
21.6	26.5	[21,24)
32.5	30	[30,33)
67.2	61.2	[66,69)
28.6	25.7	[27,30)
57.6	56	[57,60)
69.7	71.8	[69,72)
44.7	46.4	[42,45)
30.7	38.7	[30,33)
27	32.2	[27,30)
34.4	33.6	[33,36)
73.5	72.4	[72,75)
69.5	69.4	[69,72)
47.1	38.9	[45,48)
34.2	30.7	[33,36)
57.4	61.1	[57,60)
70.9	63.2	[69,72)
43.1	42.9	[42,45)
68.7	72.4	[66,69)
52	48.7	[51,54)
64.2	66.9	[63,66)
52	48.5	[51,54)
60.2	68.2	[60,63)
53.3	46.4	[51,54)
43.7	39.5	[42,45)
29.5	31.9	[27,30)
55.6	56.9	[54,57)
39.2	42.4	[39,42)
66.1	64	[66,69)
38.4	39.4	[36,39)
42.4	49.5	[42,45)
49.9	53	[48,51)
63.8	62.1	[63,66)
45.3	42	[45,48)
21.5	26.2	[21,24)
52.8	54.4	[51,54)
64.5	63.8	[63,66)
53.8	58.8	[51,54)
77.9	74.7	[75,78)
37.3	38.4	[36,39)
59.4	42.8	[57,60)
59.6	64.7	[57,60)
73.8	66.9	[72,75)
57.5	54.4	[57,60)
71.2	70.5	[69,72)
22.2	25.4	[21,24)
42.9	50.2	[42,45)
43.8	43.7	[42,45)
58.6	65.8	[57,60)
58.4	64.5	[57,60)
58.9	57.9	[57,60)
53.6	46.4	[51,54)
41.8	40.3	[39,42)
50.4	49.4	[48,51)
50.3	53.3	[48,51)
50.3	47.6	[48,51)
67.7	73	[66,69)
64.8	71.4	[63,66)
39.6	37.6	[39,42)
52.7	50.4	[51,54)
53.3	57.3	[51,54)
56.1	56.4	[54,57)
68	62.7	[66,69)
31.3	32.9	[30,33)
71.9	66.4	[69,72)
78.2	73	[78,81)
38.8	33.8	[36,39)
79.6	72.5	[78,81)
40.3	50.2	[39,42)
36.2	38.4	[36,39)
50.5	52.2	[48,51)
37.7	37.4	[36,39)
42.7	49.4	[42,45)
67.4	53.2	[66,69)
53.1	56.5	[51,54)
61.6	67.5	[60,63)
67.4	64.4	[66,69)
71	69.7	[69,72)
47.7	47.1	[45,48)
60.2	59	[60,63)
31.7	35.6	[30,33)
32.5	31.7	[30,33)
54.2	50	[54,57)
40.4	40.1	[39,42)
76.4	75.3	[75,78)
64.7	57	[63,66)
45.3	50.7	[45,48)
50.1	49.7	[48,51)
81.5	73.1	[81,84)
73	69.7	[72,75)
55.2	65.7	[54,57)
33.2	34.1	[33,36)
73	72.1	[72,75)
64.5	66.1	[63,66)
75.6	69.2	[75,78)
61.6	67.6	[60,63)
59.2	53.8	[57,60)
34.4	47	[33,36)
49.3	45.8	[48,51)
31.7	31.3	[30,33)
62.6	49.1	[60,63)
72.9	66.8	[72,75)
76.8	66.6	[75,78)
26.9	25.3	[24,27)
49.6	50.5	[48,51)
68.2	74.8	[66,69)
64	72.2	[63,66)
44	38.3	[42,45)
55	55.4	[54,57)
62.8	67.8	[60,63)
67.9	70.4	[66,69)
23.8	31.5	[21,24)
50.3	52.8	[48,51)
65.4	67.9	[63,66)
77.6	71.7	[75,78)
61.1	71.7	[60,63)
38	28.1	[36,39)
27.6	24.4	[27,30)
43.1	43.8	[42,45)
55.8	61.1	[54,57)
64.4	66.8	[63,66)
49.7	53.9	[48,51)
71.9	75	[69,72)
81.9	77.9	[81,84)
71.6	70.1	[69,72)
63.5	71.4	[63,66)
68.5	76	[66,69)
69.6	65.2	[69,72)
35.9	33.2	[33,36)
62.7	63.7	[60,63)
49.3	45.8	[48,51)
61	66.8	[60,63)
43.5	47.8	[42,45)
81.2	70.9	[81,84)
43	42.5	[42,45)
54	51.7	[54,57)
36.2	38.7	[36,39)
64.8	61.8	[63,66)
45.9	51.1	[45,48)
39.3	45.9	[39,42)
73.8	73.2	[72,75)
55.9	48.9	[54,57)
70.5	64.6	[69,72)
72.7	72.3	[72,75)
56.6	57.4	[54,57)
68.7	73.1	[66,69)
34.8	31.9	[33,36)
62.7	57.4	[60,63)
73.3	72.2	[72,75)
42.2	40.5	[42,45)
52	32.8	[51,54)
30.3	34.6	[30,33)
23.8	27.7	[21,24)
39.6	41.4	[39,42)
46.6	47	[45,48)
62.1	69.9	[60,63)
41.2	39.3	[39,42)
27	32.3	[27,30)
56.6	54.2	[54,57)
77.8	76.5	[75,78)
59.6	56.2	[57,60)
41.5	37.1	[39,42)
60.8	64.9	[60,63)
60.7	74.2	[60,63)
46.6	50.3	[45,48)
77.2	72.8	[75,78)
48.2	43.1	[48,51)
50.4	57.3	[48,51)
63.1	56.2	[63,66)
56.2	49.6	[54,57)
52.4	47.9	[51,54)
49.9	53.4	[48,51)
64.5	68	[63,66)
36	40.2	[36,39)
50.6	52.3	[48,51)
72.1	74.3	[72,75)
76.8	69.6	[75,78)
77.4	76.3	[75,78)
53.9	71.9	[51,54)
61.4	66.9	[60,63)
53.9	46.7	[51,54)
38.5	30.7	[36,39)
27.3	23.7	[27,30)
45.9	38.6	[45,48)
33.9	22.2	[33,36)
62.7	61.7	[60,63)
63.4	74.6	[63,66)
49.2	53.9	[48,51)
74.5	77.1	[72,75)
24.7	21.2	[24,27)
33.8	33.9	[33,36)
65	64.6	[63,66)
33.7	38.2	[33,36)
56.4	63.3	[54,57)
66.5	67.5	[66,69)
71.5	71.4	[69,72)
61.1	58.3	[60,63)
65.4	69	[63,66)
37.6	28.8	[36,39)
50	42.9	[48,51)
49	50.8	[48,51)
67.1	78.5	[66,69)
66	62.6	[66,69)
45.4	45.1	[45,48)
35	36.2	[33,36)
77.7	77.2	[75,78)
54.7	68	[54,57)
43.4	42	[42,45)
31.7	33	[30,33)
73.6	72.6	[72,75)
37.8	37.9	[36,39)
38.6	37.5	[36,39)
56.6	66.2	[54,57)
62.7	61.7	[60,63)
40.1	46.4	[39,42)
74.9	71.7	[72,75)
65	66.2	[63,66)
55.7	46.3	[54,57)
78.9	68.5	[78,81)
34.3	31.5	[33,36)
61.4	61.4	[60,63)
55.8	46.7	[54,57)
60.5	66.4	[60,63)
41.5	44.4	[39,42)
69.6	77.4	[69,72)
46.3	44.9	[45,48)
69.9	65.9	[69,72)
70.6	60.1	[69,72)
66.1	65.7	[66,69)
66.2	71.7	[66,69)
38.8	33.8	[36,39)
49.4	49.8	[48,51)
32	38.5	[30,33)
44.4	39.9	[42,45)
31.5	40.1	[30,33)
41.3	42.7	[39,42)
54.2	44.4	[54,57)
45.4	44.4	[45,48)
48.9	52.1	[48,51)
38.1	38	[36,39)
52.9	50.9	[51,54)
34	44.5	[33,36)
24.4	27.1	[24,27)
55	61.8	[54,57)
39.1	29.6	[39,42)
38.5	43.3	[36,39)
55.9	62.7	[54,57)
54.1	61.3	[54,57)
54.4	55.8	[54,57)
41.7	44.4	[39,42)
28.9	23.2	[27,30)
45.4	45.2	[45,48)
42.5	45.4	[42,45)
24.7	30.8	[24,27)
71.1	74.1	[69,72)
65.9	56.3	[63,66)
27.4	37.3	[27,30)
53.2	56.7	[51,54)
42.4	36.2	[42,45)
38.7	29	[36,39)
47.3	53.5	[45,48)
74.2	72.3	[72,75)
63.6	65.4	[63,66)
29.4	38.8	[27,30)
38.8	36.9	[36,39)
70.4	71.5	[69,72)
70.5	72.6	[69,72)
42.1	41.2	[42,45)
70.1	70.7	[69,72)
48.4	48.1	[48,51)
40.2	43.1	[39,42)
31.6	38.1	[30,33)
56.9	51.7	[54,57)
76.6	71.8	[75,78)
36.6	29.9	[36,39)
71.1	69.7	[69,72)
76.4	73.3	[75,78)
