CA	organ_age	Age_group
29.9	29.4	[27,30)
29.7	37.8	[27,30)
51	52.3	[51,54)
38.3	40.5	[36,39)
64.2	62.9	[63,66)
49	49.5	[48,51)
38.7	47.2	[36,39)
49.8	47.6	[48,51)
42.6	46.8	[42,45)
32.5	34.1	[30,33)
70.9	68.2	[69,72)
73.7	72.6	[72,75)
51.6	47.1	[51,54)
66.9	67.5	[66,69)
67.3	69.6	[66,69)
72.9	66.7	[72,75)
64.6	52.3	[63,66)
80.1	79.9	[78,81)
71.1	73.8	[69,72)
44.2	44.2	[42,45)
62.9	64.1	[60,63)
31	34.3	[30,33)
68.5	69.4	[66,69)
72.6	74	[72,75)
68.3	64.4	[66,69)
71.1	76.1	[69,72)
49.6	45.5	[48,51)
36.2	36.9	[36,39)
27.4	31.9	[27,30)
56.6	54.2	[54,57)
68.2	72.5	[66,69)
46.5	44.2	[45,48)
71.3	73.3	[69,72)
43.5	46.7	[42,45)
35.7	32.6	[33,36)
30.8	33.2	[30,33)
35.5	41.2	[33,36)
74.8	72.7	[72,75)
61.7	70.4	[60,63)
36	35.1	[36,39)
74.1	75.9	[72,75)
42.8	42.3	[42,45)
60.7	54.6	[60,63)
51.9	49.7	[51,54)
55.1	62.4	[54,57)
47.7	36.6	[45,48)
59.6	62.2	[57,60)
80	72.8	[78,81)
41.7	32.2	[39,42)
47.9	41.2	[45,48)
48.8	47.6	[48,51)
52.6	52.1	[51,54)
33.3	35.1	[33,36)
51.1	41.7	[51,54)
69.9	69.8	[69,72)
21.1	37	[21,24)
26.7	29.8	[24,27)
43.1	42.6	[42,45)
42.8	31.7	[42,45)
67.4	68	[66,69)
34.1	32.1	[33,36)
60.4	49.1	[60,63)
54.9	55.5	[54,57)
50.6	45.9	[48,51)
52.5	56.7	[51,54)
33	29.9	[33,36)
48.1	43.1	[48,51)
30	33.4	[30,33)
64.7	59.1	[63,66)
53.5	51.2	[51,54)
43.5	41.9	[42,45)
38	38.7	[36,39)
51.4	53.7	[51,54)
33.7	33	[33,36)
58.6	56.4	[57,60)
31	39.2	[30,33)
64.4	63.6	[63,66)
40.8	43.1	[39,42)
51.6	44.5	[51,54)
63.3	80.7	[63,66)
59.7	65.5	[57,60)
53.1	60.5	[51,54)
67.7	60.7	[66,69)
55.8	53.4	[54,57)
57	56.8	[57,60)
44.3	49.2	[42,45)
56	49.1	[54,57)
49.4	49.7	[48,51)
40.5	27.2	[39,42)
38.8	33.3	[36,39)
71.3	71.7	[69,72)
65	70.3	[63,66)
72.4	73.2	[72,75)
60.3	64.8	[60,63)
45.7	42.4	[45,48)
55.5	61.6	[54,57)
62.8	67.9	[60,63)
36	35.4	[36,39)
46.2	45.6	[45,48)
66.3	64.9	[66,69)
60.4	55.9	[60,63)
41.7	41	[39,42)
62	61.7	[60,63)
34	39.4	[33,36)
45.8	48.8	[45,48)
47.6	43	[45,48)
74.6	62.6	[72,75)
59.6	47.9	[57,60)
40.8	45.8	[39,42)
50.7	56.9	[48,51)
71.8	67.5	[69,72)
20.7	31.8	[18,21)
75.1	75	[75,78)
47.4	39	[45,48)
42.9	44.6	[42,45)
71.9	68.8	[69,72)
23.6	22.5	[21,24)
77.1	75.6	[75,78)
63.6	61.5	[63,66)
27.1	27.5	[27,30)
22.2	26.9	[21,24)
44.5	47.2	[42,45)
51.5	49.2	[51,54)
62.8	63	[60,63)
62.5	65.1	[60,63)
64	71.9	[63,66)
48.3	54.9	[48,51)
60.9	58.2	[60,63)
58.4	64.1	[57,60)
65.9	66.9	[63,66)
22.9	29.7	[21,24)
52.2	55.2	[51,54)
61.1	68.9	[60,63)
73.7	72.5	[72,75)
71.8	69.6	[69,72)
38.2	33.1	[36,39)
34.3	31.7	[33,36)
42.2	31.9	[42,45)
31.2	30.1	[30,33)
53.8	55.2	[51,54)
59	58.4	[57,60)
60.4	65.4	[60,63)
77	74	[75,78)
36.6	33.4	[36,39)
73.1	71.3	[72,75)
50.9	50.9	[48,51)
63.7	54	[63,66)
37	31.1	[36,39)
27.9	36	[27,30)
68.9	71.9	[66,69)
66.8	72.5	[66,69)
76.9	72.1	[75,78)
41.1	47.2	[39,42)
67.9	69	[66,69)
26.2	29.7	[24,27)
62	59.3	[60,63)
34.7	35	[33,36)
68.7	72.2	[66,69)
41.3	46.3	[39,42)
66.2	69.7	[66,69)
50	49.8	[48,51)
69.2	73.9	[69,72)
72.7	80.7	[72,75)
45	45.9	[45,48)
45.4	44.1	[45,48)
41.9	50.6	[39,42)
60.9	62.5	[60,63)
46.3	45.8	[45,48)
42.4	40.3	[42,45)
52.8	54.4	[51,54)
49.4	47.2	[48,51)
59.1	54.4	[57,60)
31.8	36.9	[30,33)
29.1	30.6	[27,30)
58.3	40.2	[57,60)
31.5	29.1	[30,33)
57.8	65.6	[57,60)
60.6	59.6	[60,63)
68.5	65.3	[66,69)
66.9	65.1	[66,69)
43.2	44.9	[42,45)
45.4	47.7	[45,48)
31.7	36.1	[30,33)
27	22.9	[27,30)
33.7	24.1	[33,36)
64.5	62	[63,66)
63	67.3	[63,66)
69.1	60.9	[69,72)
70.8	69.5	[69,72)
59.5	62.2	[57,60)
73.8	66	[72,75)
37.1	30.9	[36,39)
52.4	53.8	[51,54)
27.7	33.1	[27,30)
49	47.4	[48,51)
65.1	66.8	[63,66)
36.5	48.6	[36,39)
40.3	39.5	[39,42)
23.4	30.3	[21,24)
52.5	51.2	[51,54)
76	70.6	[75,78)
39	49.5	[39,42)
79	75.7	[78,81)
52	57.1	[51,54)
51.3	56.6	[51,54)
28.3	32.7	[27,30)
65.7	65.9	[63,66)
76.1	70.9	[75,78)
76	75.1	[75,78)
69.9	64.8	[69,72)
40.5	48.3	[39,42)
42.7	49.2	[42,45)
29.5	27.4	[27,30)
44.7	49.8	[42,45)
51.4	55.6	[51,54)
29.3	31.5	[27,30)
31.3	30.2	[30,33)
68.3	72.8	[66,69)
78.1	74.4	[78,81)
58.1	56.5	[57,60)
64.5	67.7	[63,66)
50.1	38.2	[48,51)
31.3	31.1	[30,33)
34.4	38	[33,36)
68.4	71.1	[66,69)
36.9	34.2	[36,39)
50.9	40.6	[48,51)
80.8	75.2	[78,81)
38.3	33.5	[36,39)
64	66.1	[63,66)
52.6	55.9	[51,54)
60.7	51.9	[60,63)
57.2	51.6	[57,60)
70.1	65.5	[69,72)
22.3	39.2	[21,24)
67.6	76.6	[66,69)
28.8	35.9	[27,30)
66	65.5	[66,69)
63.2	61.1	[63,66)
65.7	74.7	[63,66)
41.1	40.6	[39,42)
70.2	73.1	[69,72)
42.3	55.3	[42,45)
36.7	39.9	[36,39)
48.6	54.2	[48,51)
45.9	59.1	[45,48)
40.5	44.7	[39,42)
43.2	44.1	[42,45)
63.8	67.6	[63,66)
56.1	62.7	[54,57)
49.4	53.7	[48,51)
66.1	65.1	[66,69)
36.4	37	[36,39)
74.9	66.7	[72,75)
62.9	64.8	[60,63)
75.5	70.6	[75,78)
31.6	35.2	[30,33)
48.9	41	[48,51)
26.7	33.2	[24,27)
70	74.4	[69,72)
53.5	52.5	[51,54)
77.2	69.9	[75,78)
41.9	37.8	[39,42)
52.6	58	[51,54)
46.3	52	[45,48)
57	46.1	[57,60)
48.8	55.6	[48,51)
53.9	51.4	[51,54)
48.3	51.3	[48,51)
66.3	69.6	[66,69)
46.8	51.1	[45,48)
60.2	51.7	[60,63)
69.9	70.1	[69,72)
62.7	63.7	[60,63)
70.6	74.7	[69,72)
61.1	64	[60,63)
65.6	68.3	[63,66)
41.7	38.4	[39,42)
46.3	39.5	[45,48)
21.6	28.1	[21,24)
33.3	30.9	[33,36)
68.2	69.2	[66,69)
51.1	46.6	[51,54)
74.1	77.6	[72,75)
26.4	31.8	[24,27)
42.4	48.9	[42,45)
49.8	38.4	[48,51)
40.8	45.9	[39,42)
49.7	37.9	[48,51)
31.2	32.1	[30,33)
62.2	55	[60,63)
45.9	48.4	[45,48)
64.9	76.9	[63,66)
56.8	57.8	[54,57)
18.2	31.7	[18,21)
59	65.7	[57,60)
23.2	26.3	[21,24)
51.6	55.5	[51,54)
67.5	65.9	[66,69)
35.6	40.1	[33,36)
39.6	40.3	[39,42)
55	53.6	[54,57)
65.4	61.6	[63,66)
34.4	40.6	[33,36)
74.3	75.6	[72,75)
69.7	71.4	[69,72)
62.7	68.8	[60,63)
59.6	55.4	[57,60)
32.6	35.7	[30,33)
57.5	49.2	[57,60)
62.5	59.7	[60,63)
60	55.5	[60,63)
33.3	36.4	[33,36)
71	73	[69,72)
54.5	47.8	[54,57)
70.4	73.4	[69,72)
51.3	51.4	[51,54)
71.6	75.3	[69,72)
72.3	71.6	[72,75)
73	75.5	[72,75)
53.2	49.2	[51,54)
29.8	32.8	[27,30)
62.9	67.9	[60,63)
55.2	52.7	[54,57)
60.7	60.1	[60,63)
52.7	47.7	[51,54)
76.7	71.1	[75,78)
47.2	44.6	[45,48)
45.9	53.8	[45,48)
55.9	53.3	[54,57)
43.2	46.5	[42,45)
37.2	38.1	[36,39)
71.7	67.5	[69,72)
40.2	38	[39,42)
59.5	46.3	[57,60)
56.6	63.5	[54,57)
68.7	73.2	[66,69)
65.3	70.8	[63,66)
70.5	64.6	[69,72)
24.3	28.5	[24,27)
55.1	53.3	[54,57)
70.8	63.2	[69,72)
42.7	45.6	[42,45)
51.3	51.8	[51,54)
48.6	47.8	[48,51)
41.5	42.5	[39,42)
62.6	60	[60,63)
73.3	71.3	[72,75)
41.2	54	[39,42)
32.1	31.4	[30,33)
73	75.5	[72,75)
28.3	34.6	[27,30)
72.3	68.7	[72,75)
49	49.9	[48,51)
50.8	49	[48,51)
45.7	51.1	[45,48)
53	59.9	[51,54)
75.9	74.4	[75,78)
61.5	65.8	[60,63)
44.9	44	[42,45)
30.1	31.4	[30,33)
65.2	68	[63,66)
45.1	44.2	[45,48)
74.9	69.1	[72,75)
51.5	54.1	[51,54)
48.8	56.7	[48,51)
42.1	41.5	[42,45)
64.7	59	[63,66)
54.2	47.3	[54,57)
71.5	71.5	[69,72)
50.9	59.3	[48,51)
28.9	31.3	[27,30)
45.1	39.2	[45,48)
65.5	71.1	[63,66)
34.6	31.5	[33,36)
49.9	51.2	[48,51)
56.5	56.3	[54,57)
68.6	60.7	[66,69)
52.7	43	[51,54)
70	63.8	[69,72)
44.6	46.3	[42,45)
39.5	39	[39,42)
31.7	27.6	[30,33)
58.9	53.8	[57,60)
55.8	51.2	[54,57)
43.1	44.4	[42,45)
37.9	28.6	[36,39)
62.4	58.5	[60,63)
45.7	46.1	[45,48)
26.7	25.9	[24,27)
77.8	70.6	[75,78)
33.1	30.2	[33,36)
62.7	65	[60,63)
62.8	62.5	[60,63)
53.4	45.5	[51,54)
50.4	59	[48,51)
67.4	67	[66,69)
46.9	37.8	[45,48)
51.2	57.6	[51,54)
54.2	52.7	[54,57)
68.7	66.7	[66,69)
63	68.2	[63,66)
74.4	65.7	[72,75)
62.5	62.4	[60,63)
26	27.9	[24,27)
56.2	51.4	[54,57)
34.2	32.6	[33,36)
63.1	66.7	[63,66)
66.5	68.6	[66,69)
29.1	25.2	[27,30)
64.2	48.5	[63,66)
43	49.4	[42,45)
38.3	39.3	[36,39)
27	29.1	[27,30)
26	28.9	[24,27)
57.2	50.1	[57,60)
68.7	67.6	[66,69)
36.2	42.1	[36,39)
70.1	72.4	[69,72)
31.3	29.6	[30,33)
42.9	41.1	[42,45)
37.5	45.7	[36,39)
66.3	59.6	[66,69)
44.8	43.2	[42,45)
42.2	42.5	[42,45)
45.7	47.3	[45,48)
50.9	54.4	[48,51)
53.3	41.6	[51,54)
81.9	76.7	[81,84)
24.8	21.5	[24,27)
59.3	56.6	[57,60)
50.6	46.7	[48,51)
67.4	67.2	[66,69)
51.9	53.5	[51,54)
56.7	66	[54,57)
62.8	47.2	[60,63)
74.1	73	[72,75)
68.5	68.3	[66,69)
40.1	41.7	[39,42)
40.9	66.7	[39,42)
57.4	56.9	[57,60)
74.2	71.2	[72,75)
40.8	53.9	[39,42)
49.3	45.6	[48,51)
76.9	75.2	[75,78)
43.2	47.2	[42,45)
66.7	66.9	[66,69)
55	49.7	[54,57)
53.5	60.4	[51,54)
74.7	69.4	[72,75)
42.7	44.2	[42,45)
48.6	53.8	[48,51)
46.1	49.3	[45,48)
49.8	52.3	[48,51)
63.2	64.8	[63,66)
64.9	63.7	[63,66)
50.3	57.2	[48,51)
40.1	46.3	[39,42)
49.1	37.4	[48,51)
55.1	49.1	[54,57)
45.5	52.1	[45,48)
44.4	42.6	[42,45)
34.4	37.7	[33,36)
29.6	35.7	[27,30)
32.6	30.7	[30,33)
70.4	63.6	[69,72)
62	57.8	[60,63)
50.5	47.6	[48,51)
67.1	62.4	[66,69)
55.6	54.5	[54,57)
46.2	48.3	[45,48)
50.2	55.8	[48,51)
48.1	42.4	[48,51)
61.1	64.2	[60,63)
54.1	66.1	[54,57)
50	42	[48,51)
58.1	59.7	[57,60)
65.9	67.5	[63,66)
42.7	47	[42,45)
54.6	52.5	[54,57)
32.1	32.8	[30,33)
35.1	36.6	[33,36)
63.6	68.2	[63,66)
21.9	21.1	[21,24)
45.6	34.6	[45,48)
42.7	39.3	[42,45)
59.9	53.2	[57,60)
29	28.6	[27,30)
61.6	63	[60,63)
67.4	77.8	[66,69)
47.9	48.6	[45,48)
22.6	24.4	[21,24)
73.9	72.6	[72,75)
47.3	46.5	[45,48)
54.1	54.6	[54,57)
68.9	72.5	[66,69)
27	29.7	[27,30)
55.7	54.9	[54,57)
34.2	31.6	[33,36)
48.1	42.5	[48,51)
42.7	34	[42,45)
53.1	46.3	[51,54)
47.7	43.9	[45,48)
48	54.1	[48,51)
49.4	60.7	[48,51)
68.3	62.1	[66,69)
58.3	53	[57,60)
37.5	37.8	[36,39)
32.1	25.4	[30,33)
49.9	51.5	[48,51)
23.4	25.2	[21,24)
79.9	77.1	[78,81)
64.6	72.2	[63,66)
44.2	45.8	[42,45)
62.6	67.5	[60,63)
39.5	49.9	[39,42)
48.5	54.8	[48,51)
28.8	25.7	[27,30)
48.9	51.2	[48,51)
35.8	19.5	[33,36)
53.7	55.3	[51,54)
73.7	73.9	[72,75)
42.4	42.8	[42,45)
42.6	45.5	[42,45)
29.2	35	[27,30)
52.5	44.2	[51,54)
50.8	51.4	[48,51)
71.8	73.5	[69,72)
47.6	56.6	[45,48)
50.3	44.5	[48,51)
59	60.5	[57,60)
65	69.9	[63,66)
73.8	77.8	[72,75)
35.8	51.6	[33,36)
75.4	75.2	[75,78)
44.4	50.7	[42,45)
65.2	69.2	[63,66)
71.8	70.8	[69,72)
58	62.5	[57,60)
72.1	67.9	[72,75)
65.7	66.3	[63,66)
42.7	36.7	[42,45)
35.9	45.1	[33,36)
46.2	47.2	[45,48)
74.1	72.3	[72,75)
78.1	69.9	[78,81)
72.2	74.1	[72,75)
45	37.8	[45,48)
22.8	25.2	[21,24)
47.4	50	[45,48)
57.7	55.9	[57,60)
48.7	40.3	[48,51)
41	28.6	[39,42)
50.3	57.9	[48,51)
40.3	48.7	[39,42)
37.7	35.1	[36,39)
61.2	66.1	[60,63)
52.9	50.6	[51,54)
47.5	41.5	[45,48)
53.6	52.9	[51,54)
20.6	22.1	[18,21)
54.9	47.9	[54,57)
69.1	72.9	[69,72)
70.7	74.8	[69,72)
66.5	63.8	[66,69)
54.1	50	[54,57)
53.1	50.6	[51,54)
72.8	66	[72,75)
49.3	47.6	[48,51)
41.9	43.4	[39,42)
32	18.1	[30,33)
31.8	31.8	[30,33)
51.9	51.3	[51,54)
67.8	73.2	[66,69)
43.1	47.6	[42,45)
58.9	66.8	[57,60)
39.4	39.9	[39,42)
42.1	44.9	[42,45)
67.2	59.2	[66,69)
51.1	49.4	[51,54)
29.8	37.9	[27,30)
52.5	45.9	[51,54)
74.8	74	[72,75)
45.2	47.3	[45,48)
69	68.2	[69,72)
62.6	67.5	[60,63)
38.4	54.8	[36,39)
39.9	32.7	[39,42)
56.8	56.2	[54,57)
39.9	38.7	[39,42)
70.5	64.2	[69,72)
56	52.7	[54,57)
54.6	59.3	[54,57)
55.9	56.1	[54,57)
66.5	60.8	[66,69)
46.7	49.4	[45,48)
61.5	66.7	[60,63)
55.3	59.1	[54,57)
62.7	68.2	[60,63)
27	25.2	[27,30)
60.5	70.1	[60,63)
53	57.4	[51,54)
37.9	41.2	[36,39)
58.9	64.1	[57,60)
44.5	46.8	[42,45)
48.4	48.7	[48,51)
49	53.2	[48,51)
35.5	45.5	[33,36)
56.1	49.3	[54,57)
70	75.2	[69,72)
36.8	32.9	[36,39)
40.2	43.7	[39,42)
43.8	35.8	[42,45)
22.8	33.8	[21,24)
43.7	39.5	[42,45)
45.1	38	[45,48)
37.5	50.8	[36,39)
80.1	77.8	[78,81)
51.9	49.3	[51,54)
26.9	31.7	[24,27)
60	58.5	[60,63)
37.8	36.8	[36,39)
60.5	50.5	[60,63)
72.3	75.3	[72,75)
61.3	67.2	[60,63)
51.1	43.7	[51,54)
64.7	72.8	[63,66)
58.3	51.7	[57,60)
68.8	60.1	[66,69)
40.1	27.1	[39,42)
38.1	35.4	[36,39)
44.8	43	[42,45)
43.3	48.3	[42,45)
60.1	63.8	[60,63)
52.7	48.7	[51,54)
38.8	58.9	[36,39)
75	68.2	[75,78)
40	35.8	[39,42)
34.1	36.8	[33,36)
36.6	39.4	[36,39)
57	57.7	[57,60)
18.7	21.8	[18,21)
60	55.9	[60,63)
37.1	41.7	[36,39)
63.4	69.7	[63,66)
40.4	31.4	[39,42)
53.7	52.3	[51,54)
47.6	40.3	[45,48)
42.1	42.7	[42,45)
77.6	76.9	[75,78)
50.2	53.5	[48,51)
54.9	48.9	[54,57)
72.1	66.3	[72,75)
60.5	49.1	[60,63)
72.9	74.6	[72,75)
42.4	36.9	[42,45)
49.9	50.5	[48,51)
44.1	54.1	[42,45)
34.2	41.4	[33,36)
31.6	32.2	[30,33)
50.2	40.8	[48,51)
29.5	35.5	[27,30)
63.5	72.5	[63,66)
40.5	41	[39,42)
74.1	70.5	[72,75)
45.8	45.4	[45,48)
38	32.8	[36,39)
54	48.3	[54,57)
35.7	32.2	[33,36)
18.2	28.7	[18,21)
44.4	45.2	[42,45)
70.4	71.8	[69,72)
50.7	49.7	[48,51)
50	52.3	[48,51)
48.5	46.6	[48,51)
70.6	72.8	[69,72)
39.5	38.2	[39,42)
41.8	45.1	[39,42)
45.6	48.1	[45,48)
46.5	52	[45,48)
54.2	58.3	[54,57)
21.2	25.9	[21,24)
37.5	36.3	[36,39)
29.3	30.6	[27,30)
38.4	40.6	[36,39)
46.6	43.2	[45,48)
64.8	62.9	[63,66)
56.9	64.3	[54,57)
40.9	60.2	[39,42)
49.9	47	[48,51)
33.8	38.5	[33,36)
72.4	63.8	[72,75)
45.3	48.3	[45,48)
61.4	58.9	[60,63)
72.4	64.5	[72,75)
48.3	51.7	[48,51)
41.9	36.9	[39,42)
61.6	62.3	[60,63)
69.7	72.9	[69,72)
71.9	66.3	[69,72)
61.9	65.6	[60,63)
32.6	28.9	[30,33)
46.1	42.5	[45,48)
27.4	34.9	[27,30)
50.5	53.7	[48,51)
49.8	51.4	[48,51)
66.9	66.3	[66,69)
50.3	50.3	[48,51)
79.8	71.9	[78,81)
50.3	54.3	[48,51)
54.4	52.9	[54,57)
66.7	63.3	[66,69)
43.7	49.1	[42,45)
58.5	62.1	[57,60)
67	71.2	[66,69)
49.5	48.2	[48,51)
74.6	64.1	[72,75)
50.1	48.4	[48,51)
69.3	66.5	[69,72)
46.4	54.7	[45,48)
54.9	53.5	[54,57)
18	25.4	[18,21)
62	73.2	[60,63)
71.9	76.3	[69,72)
42.5	39.8	[42,45)
70.7	65.9	[69,72)
33	30.3	[33,36)
22	22.6	[21,24)
54.7	51.1	[54,57)
58.2	68.5	[57,60)
40.6	41.5	[39,42)
29	32.4	[27,30)
58.8	63.5	[57,60)
44.7	49.5	[42,45)
24.9	27.8	[24,27)
60.1	55.7	[60,63)
57.6	69.1	[57,60)
27.2	34.7	[27,30)
40.5	42.9	[39,42)
57.5	52.6	[57,60)
47.8	51.8	[45,48)
45.9	33.8	[45,48)
44.1	37.9	[42,45)
58.4	51.8	[57,60)
54.6	59.6	[54,57)
48.4	50.6	[48,51)
64.8	72.8	[63,66)
73.3	76.1	[72,75)
23.4	28.3	[21,24)
64.4	68.4	[63,66)
24.7	29.1	[24,27)
54	38.5	[54,57)
31	31.4	[30,33)
34.8	34.6	[33,36)
64.9	67.2	[63,66)
68.9	64.3	[66,69)
52.7	50.3	[51,54)
26.8	31.6	[24,27)
53.1	50.4	[51,54)
49.4	55.3	[48,51)
72.4	77	[72,75)
33.6	33.2	[33,36)
58	64.9	[57,60)
33.4	33.9	[33,36)
54.8	63	[54,57)
47.1	48.7	[45,48)
76.1	66.7	[75,78)
69.9	69.7	[69,72)
65.1	57.2	[63,66)
58.2	53.4	[57,60)
37.6	38.4	[36,39)
26.7	29	[24,27)
56.4	54	[54,57)
55	44.1	[54,57)
79.9	75.1	[78,81)
46	49.4	[45,48)
69.5	70.8	[69,72)
51.2	42.4	[51,54)
71.5	69.7	[69,72)
35.1	40.5	[33,36)
23.4	23.9	[21,24)
34.8	36.9	[33,36)
51.7	52.1	[51,54)
61.3	61.9	[60,63)
67	62.5	[66,69)
26.8	28	[24,27)
73.2	71.8	[72,75)
28	26	[27,30)
33.9	37.3	[33,36)
58.7	65.7	[57,60)
72.7	70.6	[72,75)
78	77.1	[78,81)
57.4	48.7	[57,60)
72.2	71.2	[72,75)
65.2	69.1	[63,66)
65.2	75.8	[63,66)
18	30.3	[18,21)
66.1	74.1	[66,69)
33.2	30.2	[33,36)
66.8	69.8	[66,69)
69.6	68.8	[69,72)
32.1	31	[30,33)
43.9	40	[42,45)
56.7	58	[54,57)
60	60.6	[60,63)
31.9	38.5	[30,33)
74.2	75.7	[72,75)
64.9	76.5	[63,66)
35.3	34.8	[33,36)
67	76.9	[66,69)
76	69.1	[75,78)
37	42.7	[36,39)
65.1	61.9	[63,66)
43.7	38.6	[42,45)
60.5	34.9	[60,63)
45.8	44.6	[45,48)
42.8	47	[42,45)
51.9	53.2	[51,54)
56.2	58	[54,57)
48.3	44.3	[48,51)
54.6	50.1	[54,57)
29.9	36.8	[27,30)
50.9	53.8	[48,51)
34.4	33.7	[33,36)
66.8	65.3	[66,69)
63.7	63	[63,66)
50.1	57.3	[48,51)
61.3	55.4	[60,63)
58.6	55.3	[57,60)
30.7	35.8	[30,33)
37.9	39.1	[36,39)
69.6	69.3	[69,72)
71.7	68.5	[69,72)
57.7	48.9	[57,60)
45.7	41.2	[45,48)
50.8	56.7	[48,51)
45.7	39.8	[45,48)
29.1	26.6	[27,30)
30.9	35.4	[30,33)
48.3	47.5	[48,51)
83.8	72.3	[81,84)
50.8	43.8	[48,51)
21.3	26.9	[21,24)
44.4	45.2	[42,45)
41.8	39.4	[39,42)
52.1	47.8	[51,54)
50.3	52.2	[48,51)
46.9	45.9	[45,48)
59.7	64.7	[57,60)
53.1	53.3	[51,54)
30.4	32.8	[30,33)
60.8	73.3	[60,63)
50.1	53	[48,51)
63.3	69.1	[63,66)
52.7	49.9	[51,54)
50.6	47.5	[48,51)
76.4	73.2	[75,78)
59.5	67	[57,60)
49.2	50.9	[48,51)
53.6	43.2	[51,54)
22.6	25.7	[21,24)
63.3	74.1	[63,66)
67.6	55.7	[66,69)
28	32.2	[27,30)
34.5	36.2	[33,36)
65.1	69.3	[63,66)
68.4	71.9	[66,69)
41.5	43.9	[39,42)
74.2	63.3	[72,75)
71.9	77.4	[69,72)
71.3	65.2	[69,72)
41.8	41.8	[39,42)
41.6	40.1	[39,42)
75.6	72.9	[75,78)
68.5	70.2	[66,69)
55.1	54.8	[54,57)
33.9	36	[33,36)
57.6	56.1	[57,60)
31.9	42.3	[30,33)
70.4	74.4	[69,72)
54.8	65	[54,57)
56.7	48.6	[54,57)
63.1	70.8	[63,66)
32.1	35.6	[30,33)
49.4	46.6	[48,51)
64	70.1	[63,66)
62.7	73.1	[60,63)
55.2	52.5	[54,57)
57	57.2	[57,60)
61.8	55.2	[60,63)
38.7	33.2	[36,39)
57.1	55.5	[57,60)
28	33.6	[27,30)
40.8	39.7	[39,42)
19.6	25.3	[18,21)
43.7	46.2	[42,45)
67.5	58.1	[66,69)
70.2	72	[69,72)
69.2	66.4	[69,72)
51.8	40.2	[51,54)
41.3	38.8	[39,42)
48.6	52.8	[48,51)
66.3	60.4	[66,69)
37.2	35.4	[36,39)
41.9	48.9	[39,42)
34.5	28.4	[33,36)
60.6	68	[60,63)
64.9	66.6	[63,66)
45.1	46.6	[45,48)
70.7	70	[69,72)
62	56.8	[60,63)
56.4	63.2	[54,57)
77.9	72.9	[75,78)
30.3	32.1	[30,33)
56.4	51.1	[54,57)
48.5	42.5	[48,51)
54.8	42.7	[54,57)
29.5	31	[27,30)
62.7	76.2	[60,63)
67.4	70.5	[66,69)
31.1	41.4	[30,33)
28.1	24	[27,30)
52.5	63.9	[51,54)
44.4	45.5	[42,45)
37.2	40.6	[36,39)
46.5	44.5	[45,48)
75.5	75	[75,78)
72.5	81.2	[72,75)
56.8	59.5	[54,57)
56.2	49.5	[54,57)
70.6	72.1	[69,72)
70.3	72.8	[69,72)
36.2	36.2	[36,39)
45.4	43.7	[45,48)
36.7	36.5	[36,39)
67.4	62.5	[66,69)
38.8	32.3	[36,39)
25.2	26.3	[24,27)
60.4	64.1	[60,63)
50.8	50	[48,51)
69.3	70.5	[69,72)
71.5	77.5	[69,72)
28.3	27.4	[27,30)
34.5	38.1	[33,36)
52.2	43.2	[51,54)
40.8	40.8	[39,42)
70.1	65.5	[69,72)
55.7	55.7	[54,57)
62.7	60.8	[60,63)
46.8	47.4	[45,48)
68	68.1	[66,69)
52.3	50.7	[51,54)
54.1	49.3	[54,57)
42.8	38.2	[42,45)
37.6	37.1	[36,39)
43	54.6	[42,45)
64	53.7	[63,66)
57.7	64.5	[57,60)
44.6	50.9	[42,45)
32.9	34.4	[30,33)
44.1	51.4	[42,45)
29.2	31.6	[27,30)
56.8	61.6	[54,57)
64.7	66.1	[63,66)
35.9	36.8	[33,36)
27.8	38.2	[27,30)
66	70.9	[66,69)
70.3	76.6	[69,72)
31.5	28.9	[30,33)
65	68.2	[63,66)
63.6	62.2	[63,66)
27.2	39	[27,30)
61.4	62.3	[60,63)
75.5	73	[75,78)
62.4	62.9	[60,63)
62.3	57.2	[60,63)
32.9	35.3	[30,33)
64.6	73.2	[63,66)
36.9	43.9	[36,39)
57.6	53.1	[57,60)
22.4	39.1	[21,24)
53.1	53.3	[51,54)
41.6	49.9	[39,42)
46	50.9	[45,48)
63.6	63.8	[63,66)
50.2	47.5	[48,51)
36.4	40.6	[36,39)
69.8	71.6	[69,72)
71.7	70.4	[69,72)
62.6	74.5	[60,63)
47.3	42.5	[45,48)
75.7	71.1	[75,78)
52.6	52.2	[51,54)
48.4	53	[48,51)
54	55.6	[54,57)
63.3	68.4	[63,66)
44	50.1	[42,45)
63.7	72.2	[63,66)
53.1	48	[51,54)
73.8	74.6	[72,75)
69.3	69.7	[69,72)
33.5	36.3	[33,36)
60.4	67.8	[60,63)
67.7	71.6	[66,69)
60.5	64.5	[60,63)
56.7	57.6	[54,57)
48.7	50.4	[48,51)
53.7	55.8	[51,54)
48.2	52.1	[48,51)
75.3	76.1	[75,78)
44.1	48.6	[42,45)
67.2	69.5	[66,69)
39.2	38.2	[39,42)
43.8	47.6	[42,45)
62.8	68	[60,63)
75	69.2	[75,78)
48.7	59.2	[48,51)
34.8	34.8	[33,36)
74.3	70.1	[72,75)
52.3	47.5	[51,54)
65.7	65.4	[63,66)
54.4	42.5	[54,57)
51.2	54.4	[51,54)
54.3	55.2	[54,57)
63.4	60.2	[63,66)
