CA	organ_age	Age_group
56.1	61.5	[54,57)
50.1	52.1	[48,51)
24.8	29.3	[24,27)
36.5	32.6	[36,39)
56.7	65.9	[54,57)
54.9	58.8	[54,57)
64.6	75.2	[63,66)
24.9	31.2	[24,27)
53.1	46.4	[51,54)
47.7	45	[45,48)
70.9	74	[69,72)
69.5	67	[69,72)
57.1	61.1	[57,60)
74.5	74.8	[72,75)
37.3	46.5	[36,39)
18.8	26	[18,21)
50.8	45.8	[48,51)
48.1	50.9	[48,51)
77.4	80.1	[75,78)
71.5	63.8	[69,72)
46.7	42.7	[45,48)
54.9	54.1	[54,57)
29.6	30.8	[27,30)
66.3	63.6	[66,69)
64.8	63.1	[63,66)
23.8	26.6	[21,24)
32.5	35.2	[30,33)
47.5	56.3	[45,48)
56.2	45.1	[54,57)
36.1	33.8	[36,39)
75.7	69.1	[75,78)
61.8	64.5	[60,63)
23.3	33.9	[21,24)
25.7	29.2	[24,27)
61.8	49	[60,63)
71.6	73.8	[69,72)
54.3	48.3	[54,57)
47	44.6	[45,48)
26.9	28.3	[24,27)
79.3	72.8	[78,81)
29	32.6	[27,30)
55.2	57.7	[54,57)
32.1	30	[30,33)
33.6	28.4	[33,36)
38.8	38.8	[36,39)
74.4	76.6	[72,75)
61.3	66.4	[60,63)
69.4	63.9	[69,72)
57.1	63.4	[57,60)
22.1	21.5	[21,24)
46.7	47.8	[45,48)
72.5	67.3	[72,75)
51.4	55.4	[51,54)
45.2	52.6	[45,48)
57.5	47.8	[57,60)
59.4	52.3	[57,60)
48.8	42.6	[48,51)
71	75.8	[69,72)
60.1	66.2	[60,63)
44.4	45.4	[42,45)
70.5	68.5	[69,72)
47.1	45	[45,48)
63.4	67.2	[63,66)
65.7	63	[63,66)
72.6	74.2	[72,75)
71	70.9	[69,72)
37.3	42.3	[36,39)
39.2	49.3	[39,42)
66.7	70.4	[66,69)
63.8	68.6	[63,66)
82.5	70.2	[81,84)
50.1	48.3	[48,51)
70.3	74.1	[69,72)
47.6	52	[45,48)
30.2	20.3	[30,33)
34.3	35.9	[33,36)
53.4	49.2	[51,54)
51.9	57.1	[51,54)
39.5	45.8	[39,42)
50.7	51.7	[48,51)
56.7	53.6	[54,57)
54.2	49.6	[54,57)
59	55.8	[57,60)
46.4	35.4	[45,48)
72.1	77.5	[72,75)
28.2	30.2	[27,30)
60.8	66.1	[60,63)
54	57.2	[54,57)
58.3	62.7	[57,60)
57	67.5	[57,60)
49.9	43.6	[48,51)
48.4	45.3	[48,51)
65.6	64	[63,66)
69.1	60.1	[69,72)
65.6	62.9	[63,66)
47.2	53.3	[45,48)
49.4	55.8	[48,51)
71.7	74.2	[69,72)
57.3	55.5	[57,60)
46.9	50.9	[45,48)
45.8	41.4	[45,48)
60.6	57.5	[60,63)
73.2	70.4	[72,75)
21.2	28.7	[21,24)
38.5	41.2	[36,39)
72.4	72.6	[72,75)
62.8	65.5	[60,63)
41.5	29.8	[39,42)
38.9	39.2	[36,39)
50.9	46	[48,51)
77.3	73.6	[75,78)
51	61.3	[51,54)
68.5	70.9	[66,69)
49.5	52.3	[48,51)
72.7	70.9	[72,75)
66.4	69.9	[66,69)
21.6	19.5	[21,24)
72.7	73.6	[72,75)
36.8	35.2	[36,39)
60.1	62.6	[60,63)
57.5	74.8	[57,60)
24.1	23.2	[24,27)
53	51.9	[51,54)
57.8	58.3	[57,60)
60.1	51.5	[60,63)
50.2	44.2	[48,51)
32.7	32.9	[30,33)
65.2	61.5	[63,66)
66.8	70.7	[66,69)
56.3	47.4	[54,57)
58.5	68.2	[57,60)
49.2	51	[48,51)
42	38.3	[42,45)
54.3	43.4	[54,57)
61.6	53.3	[60,63)
70	65.6	[69,72)
56.9	49.7	[54,57)
50.6	55.9	[48,51)
52.6	53.8	[51,54)
44.5	34.2	[42,45)
61.9	71.3	[60,63)
51.5	54.4	[51,54)
81.5	73.7	[81,84)
38.9	32.3	[36,39)
48	42.6	[48,51)
79.3	72.1	[78,81)
55.7	52.5	[54,57)
35.2	35.3	[33,36)
43.8	33.4	[42,45)
64.5	60.1	[63,66)
51.8	39.8	[51,54)
61.9	69.1	[60,63)
50.2	52.6	[48,51)
67.3	61.5	[66,69)
33.8	33.1	[33,36)
78.5	74.3	[78,81)
45	54.5	[45,48)
69.2	70.9	[69,72)
58	67.4	[57,60)
26.4	22.7	[24,27)
40.9	42.2	[39,42)
47.1	39.6	[45,48)
64.4	71.2	[63,66)
54	50.9	[54,57)
55.5	50.5	[54,57)
62.8	67.1	[60,63)
51.7	52.7	[51,54)
67	71.7	[66,69)
40.8	44.9	[39,42)
40.2	38.5	[39,42)
44	36.8	[42,45)
43.5	38.2	[42,45)
73.3	73.6	[72,75)
51.2	33.6	[51,54)
52.3	54.2	[51,54)
42.2	44.8	[42,45)
58	57.1	[57,60)
55.7	50.6	[54,57)
38.3	40.4	[36,39)
46.4	37	[45,48)
79.7	77.6	[78,81)
72.1	71.1	[72,75)
54.6	56.3	[54,57)
78.7	72	[78,81)
54.8	63.9	[54,57)
34.1	31.9	[33,36)
61.5	66.4	[60,63)
73.1	77	[72,75)
39.8	39.3	[39,42)
43.4	50.9	[42,45)
46.5	49.4	[45,48)
55.6	50.4	[54,57)
45.8	49.1	[45,48)
74.7	67.5	[72,75)
68.9	69.3	[66,69)
52.3	51.3	[51,54)
75.4	70	[75,78)
66.9	58.6	[66,69)
71	67.8	[69,72)
57.3	67.2	[57,60)
36.2	43.3	[36,39)
56.5	62.4	[54,57)
58.9	66	[57,60)
33.2	36.2	[33,36)
77.8	71.7	[75,78)
27.7	32.1	[27,30)
30.4	16.6	[30,33)
39.4	36.9	[39,42)
35	30.7	[33,36)
53.9	57.4	[51,54)
60.8	65.1	[60,63)
69.7	62	[69,72)
39.5	40.8	[39,42)
45.3	39.8	[45,48)
30	32.2	[30,33)
24.8	28.3	[24,27)
65.3	74.9	[63,66)
53.4	58.8	[51,54)
50.2	45.3	[48,51)
52.8	67.6	[51,54)
61.4	58.2	[60,63)
77.1	70	[75,78)
38.7	38.6	[36,39)
71.8	71.3	[69,72)
64.3	67.5	[63,66)
39.2	41.6	[39,42)
74.3	75.1	[72,75)
63	65	[63,66)
36.6	32.3	[36,39)
19.3	24.3	[18,21)
40.2	34.8	[39,42)
56.2	69.7	[54,57)
43.8	43.1	[42,45)
74.6	74.6	[72,75)
49.4	53.8	[48,51)
47.2	37.8	[45,48)
48.6	48.1	[48,51)
70.6	75	[69,72)
57.9	63.3	[57,60)
70.1	71.4	[69,72)
73.8	74.1	[72,75)
34.4	34	[33,36)
49.3	57.2	[48,51)
53.6	61.5	[51,54)
49.6	54.6	[48,51)
58.7	57.7	[57,60)
30.6	36.3	[30,33)
65.7	62.3	[63,66)
24.6	26.4	[24,27)
43.6	42.1	[42,45)
64.4	69.4	[63,66)
71.2	70.6	[69,72)
65.1	61.7	[63,66)
62.6	55	[60,63)
62	64.1	[60,63)
54.8	55.9	[54,57)
49.8	51.5	[48,51)
59.3	60.1	[57,60)
57.9	53.6	[57,60)
53.7	51	[51,54)
65.6	67	[63,66)
29.9	37.2	[27,30)
55.6	54.5	[54,57)
70.4	72.5	[69,72)
79.1	70	[78,81)
54.6	56.7	[54,57)
50.8	49.4	[48,51)
52	53.6	[51,54)
49.6	49.4	[48,51)
52.4	46.8	[51,54)
43.5	45.9	[42,45)
69.5	69.6	[69,72)
33.2	31.6	[33,36)
30.8	35.4	[30,33)
31.7	32	[30,33)
53.6	53.2	[51,54)
60.5	58.7	[60,63)
29.9	36	[27,30)
29.6	32.1	[27,30)
46.8	47.7	[45,48)
75.9	68.4	[75,78)
33	34.3	[33,36)
48.4	44.7	[48,51)
45.7	52.2	[45,48)
42.8	43.4	[42,45)
62.8	66.6	[60,63)
44.3	55.9	[42,45)
69.4	66.8	[69,72)
67.1	74.9	[66,69)
52.1	50.7	[51,54)
51.2	51	[51,54)
48.4	53.1	[48,51)
59.1	54.8	[57,60)
54.6	58.4	[54,57)
71.1	66.7	[69,72)
45	45.6	[45,48)
45.4	45	[45,48)
46.6	42.8	[45,48)
62.2	53.6	[60,63)
52.8	52.5	[51,54)
47	51.4	[45,48)
73.4	68	[72,75)
47.7	47.5	[45,48)
43.8	48.8	[42,45)
68.4	69.9	[66,69)
56	66.9	[54,57)
68.9	61.7	[66,69)
54.9	52.8	[54,57)
54.6	47	[54,57)
19.5	30.9	[18,21)
34.6	36.4	[33,36)
41.5	44.7	[39,42)
39.2	38.5	[39,42)
37.5	36.6	[36,39)
38.3	40.5	[36,39)
59	65.6	[57,60)
31.2	33.7	[30,33)
62.8	65.5	[60,63)
35.9	38.7	[33,36)
45.9	47.8	[45,48)
73.9	76.7	[72,75)
63.4	64.5	[63,66)
74.6	74.5	[72,75)
71.6	72.9	[69,72)
50.7	75.4	[48,51)
49.5	49.9	[48,51)
45.7	41.2	[45,48)
30.4	31.7	[30,33)
59.3	54.5	[57,60)
34.6	37.9	[33,36)
28.7	29.4	[27,30)
54	48	[54,57)
59.2	67.9	[57,60)
66.7	68.3	[66,69)
33	28.7	[33,36)
38.4	29.9	[36,39)
50.2	48.8	[48,51)
54.8	53.3	[54,57)
51.7	46.8	[51,54)
54	51.1	[54,57)
49.1	49	[48,51)
43.7	62.2	[42,45)
59.8	48.2	[57,60)
57.7	62.4	[57,60)
39.5	35.2	[39,42)
46.5	54.2	[45,48)
46.9	47.2	[45,48)
43.8	49.3	[42,45)
29.5	34.3	[27,30)
41.4	31.8	[39,42)
70.3	69.4	[69,72)
56.7	56.6	[54,57)
69.9	68.1	[69,72)
58.6	54.2	[57,60)
42.7	35	[42,45)
70.6	73.9	[69,72)
59.9	57.8	[57,60)
70.3	67.5	[69,72)
68.9	67.8	[66,69)
36	44.2	[36,39)
56	54	[54,57)
47.2	69.1	[45,48)
55.5	63.4	[54,57)
41	39.5	[39,42)
70.4	74.7	[69,72)
31.2	33.4	[30,33)
25.7	28.6	[24,27)
37.4	28	[36,39)
76.1	71	[75,78)
62.5	66.5	[60,63)
62.4	62.4	[60,63)
73.6	72.4	[72,75)
62	60.8	[60,63)
61.8	49.1	[60,63)
65.1	67.7	[63,66)
29	33	[27,30)
73.3	75.9	[72,75)
48.6	45.5	[48,51)
35	27.3	[33,36)
60.1	53.7	[60,63)
57.2	59.2	[57,60)
37.4	43.4	[36,39)
32.8	30	[30,33)
51.9	54.4	[51,54)
50.8	54	[48,51)
26	34.2	[24,27)
37.6	29.5	[36,39)
59.1	69.4	[57,60)
25.8	30.3	[24,27)
56.5	53.2	[54,57)
50.2	51.3	[48,51)
43	41.5	[42,45)
60.9	69	[60,63)
57.4	57.1	[57,60)
41.8	44.6	[39,42)
44.5	50.9	[42,45)
62.9	60.2	[60,63)
74.2	67.3	[72,75)
35.8	40.9	[33,36)
45.1	36.4	[45,48)
82	69.9	[81,84)
52	55.8	[51,54)
68.2	71.4	[66,69)
64	65	[63,66)
25.2	25.2	[24,27)
66.2	72.2	[66,69)
62.2	67.1	[60,63)
30.8	25.6	[30,33)
67.6	64.4	[66,69)
46.1	42.9	[45,48)
53.5	48.6	[51,54)
31.9	32.8	[30,33)
35.5	38.5	[33,36)
72.2	70.1	[72,75)
41.9	45.4	[39,42)
51.2	50.8	[51,54)
53.5	56.5	[51,54)
38	40.5	[36,39)
47.1	42.3	[45,48)
66.2	65.5	[66,69)
33	35.9	[33,36)
39.8	47	[39,42)
31	33.6	[30,33)
62.8	72.8	[60,63)
44.1	49.9	[42,45)
44.9	46.5	[42,45)
70.3	75.4	[69,72)
44.8	51	[42,45)
57	54.2	[57,60)
67	67.1	[66,69)
55.8	46.4	[54,57)
36.5	38.9	[36,39)
65.1	65.3	[63,66)
61.3	69.8	[60,63)
64.8	71.6	[63,66)
63.9	58	[63,66)
56.4	47.8	[54,57)
73.4	67.6	[72,75)
32.2	30.1	[30,33)
69.1	69.1	[69,72)
44.3	49.9	[42,45)
59.6	58.2	[57,60)
55.8	43.6	[54,57)
31.3	28.1	[30,33)
69.6	68.2	[69,72)
78.1	74.2	[78,81)
47.1	44.4	[45,48)
58.6	60.6	[57,60)
77	72.6	[75,78)
65.5	66.6	[63,66)
20.8	29.6	[18,21)
44.6	42.7	[42,45)
46.7	44.9	[45,48)
65.8	63.3	[63,66)
66.3	70.2	[66,69)
72.1	70.4	[72,75)
75.2	69.9	[75,78)
65.5	69.1	[63,66)
36.9	38.2	[36,39)
69.1	70.1	[69,72)
41	37.6	[39,42)
52.4	49.5	[51,54)
64.6	73.9	[63,66)
47.7	53.6	[45,48)
49.7	43.8	[48,51)
71.8	71.8	[69,72)
43.7	29.6	[42,45)
49.4	49.1	[48,51)
57.8	50.3	[57,60)
33.3	36.4	[33,36)
67.3	75.8	[66,69)
53.8	46.9	[51,54)
38.4	41.2	[36,39)
46.4	45.7	[45,48)
33.1	30.6	[33,36)
31.6	25.9	[30,33)
59.3	68.4	[57,60)
66.8	62.2	[66,69)
52.3	52.1	[51,54)
65.6	69.7	[63,66)
75.4	76.3	[75,78)
58	59.9	[57,60)
26.5	21.8	[24,27)
52.9	36.5	[51,54)
66.2	65.2	[66,69)
65.8	69.7	[63,66)
51.4	56.9	[51,54)
37.4	34	[36,39)
65.3	65.9	[63,66)
53.9	43.1	[51,54)
50.7	53.5	[48,51)
54.6	48.6	[54,57)
45.3	45.4	[45,48)
37.5	30.3	[36,39)
40.6	45.9	[39,42)
69.9	65.1	[69,72)
25.7	24.8	[24,27)
75.2	71.9	[75,78)
71.6	71	[69,72)
51.5	54.4	[51,54)
46.6	52.2	[45,48)
74.8	71.8	[72,75)
57	56.3	[57,60)
54	48.9	[54,57)
38.9	32.1	[36,39)
65.3	70.7	[63,66)
39.6	33.2	[39,42)
46.8	42.8	[45,48)
64.4	64.8	[63,66)
56.3	53	[54,57)
59.3	55.9	[57,60)
74.3	68.6	[72,75)
55.2	55.6	[54,57)
45.3	39	[45,48)
49.1	48.7	[48,51)
55.3	56.4	[54,57)
68.6	68.2	[66,69)
46.2	48.5	[45,48)
46.1	45	[45,48)
64.1	63.6	[63,66)
43.9	41.7	[42,45)
75.7	66.3	[75,78)
48.4	58.4	[48,51)
80.5	76.2	[78,81)
69.9	70.1	[69,72)
64	63.2	[63,66)
55.4	48	[54,57)
50.3	54	[48,51)
61.7	70.3	[60,63)
47.1	55.1	[45,48)
32.9	35.8	[30,33)
62.8	75.2	[60,63)
67.6	72.2	[66,69)
55.1	57.3	[54,57)
40.9	50.5	[39,42)
47.6	56.7	[45,48)
51.3	51.9	[51,54)
48.7	47.4	[48,51)
52.4	52.3	[51,54)
36.7	30.9	[36,39)
49.2	43.1	[48,51)
32.2	31	[30,33)
61.4	63.7	[60,63)
56	50.9	[54,57)
48.5	55.2	[48,51)
68.2	64.8	[66,69)
66	66.8	[66,69)
52	51.8	[51,54)
46.9	46.3	[45,48)
35.4	40.3	[33,36)
39.2	46	[39,42)
42	40.7	[42,45)
41.6	39.3	[39,42)
45.4	53.5	[45,48)
55	61.7	[54,57)
50.8	52	[48,51)
69.2	67.8	[69,72)
53.9	29.5	[51,54)
48.8	49.4	[48,51)
32.8	41.8	[30,33)
34.1	36	[33,36)
67.4	66.9	[66,69)
62.3	70.4	[60,63)
42.4	44.1	[42,45)
47.8	50.1	[45,48)
41.5	42.1	[39,42)
34	38.5	[33,36)
53.9	62.1	[51,54)
78.2	70.1	[78,81)
36.5	40.5	[36,39)
63	52.3	[63,66)
78.1	71.3	[78,81)
76.2	75.3	[75,78)
27.3	31.8	[27,30)
49.1	47.8	[48,51)
62.5	67.2	[60,63)
73.6	71.7	[72,75)
76.6	69.4	[75,78)
40.8	48	[39,42)
36.1	31.4	[36,39)
38.4	38.5	[36,39)
74	75.4	[72,75)
45.9	40.5	[45,48)
57.5	69	[57,60)
33.8	31.8	[33,36)
62.3	67.3	[60,63)
71.1	67.7	[69,72)
50.3	48.4	[48,51)
61.3	66.4	[60,63)
39.3	36.8	[39,42)
43.5	46.9	[42,45)
18.2	23.9	[18,21)
50.7	59	[48,51)
38.7	48	[36,39)
48.5	59	[48,51)
77.6	69.6	[75,78)
65.7	70.6	[63,66)
40.8	47.9	[39,42)
39.1	40.1	[39,42)
59.2	56.5	[57,60)
26.6	30.6	[24,27)
32.3	30.9	[30,33)
62.6	49.6	[60,63)
35.4	30.4	[33,36)
52.6	52.5	[51,54)
56.1	53.5	[54,57)
29.7	37	[27,30)
74.9	71.8	[72,75)
63	62.2	[63,66)
30.9	39.3	[30,33)
54.9	51.9	[54,57)
67.9	64.8	[66,69)
32.2	25.9	[30,33)
77.5	75.4	[75,78)
69	63	[69,72)
60.3	54.2	[60,63)
46.2	41.7	[45,48)
55.9	46.3	[54,57)
57.8	69	[57,60)
68.6	74.5	[66,69)
68.3	75.7	[66,69)
54.5	49.1	[54,57)
61	67	[60,63)
78	73.1	[78,81)
43.4	45	[42,45)
62.4	65.7	[60,63)
40	49.3	[39,42)
45.4	33.9	[45,48)
41	30.6	[39,42)
54.4	70.5	[54,57)
41.9	43.1	[39,42)
31.2	30.6	[30,33)
54.8	58.6	[54,57)
45	40.7	[45,48)
48.9	40	[48,51)
43.7	44.5	[42,45)
50.6	56.4	[48,51)
52.4	53.2	[51,54)
72.7	66	[72,75)
43.3	43.3	[42,45)
80.8	74.5	[78,81)
72.1	70.7	[72,75)
48.1	38.2	[48,51)
51	42.6	[51,54)
33.2	31.4	[33,36)
53	61.5	[51,54)
27.5	20.7	[27,30)
29	37.4	[27,30)
74.2	73.2	[72,75)
50.1	58.2	[48,51)
33	28.9	[33,36)
31.6	28.8	[30,33)
42.2	42.8	[42,45)
55.3	58.4	[54,57)
62.9	64.2	[60,63)
43.5	39.7	[42,45)
46	48.4	[45,48)
43.9	47.7	[42,45)
50.6	49.3	[48,51)
48.4	42.9	[48,51)
72.8	72.3	[72,75)
41.1	38.4	[39,42)
37.4	48.1	[36,39)
71	63.7	[69,72)
41.8	56.7	[39,42)
61.3	62.9	[60,63)
61.9	59.5	[60,63)
40.2	44.2	[39,42)
54	57.3	[54,57)
51	50.2	[51,54)
48.4	36.9	[48,51)
63.1	73.4	[63,66)
44.2	38.6	[42,45)
39	31.6	[39,42)
50.6	48.5	[48,51)
23.7	29.6	[21,24)
53	51.1	[51,54)
26.6	29.9	[24,27)
41.8	34.6	[39,42)
47.4	48.9	[45,48)
47.1	51.2	[45,48)
64	66.7	[63,66)
54.4	55.6	[54,57)
50.5	50	[48,51)
54	54.2	[54,57)
28.2	31.3	[27,30)
52.2	55	[51,54)
61.9	66.5	[60,63)
55.2	51.4	[54,57)
40.4	44.1	[39,42)
52.6	52.5	[51,54)
39.1	54.7	[39,42)
23.5	28.7	[21,24)
68.9	67.9	[66,69)
61.2	68.9	[60,63)
79.9	67.1	[78,81)
29.9	33.9	[27,30)
32.9	34.3	[30,33)
64.6	67.4	[63,66)
59.5	58.3	[57,60)
68.9	64.7	[66,69)
56	60.2	[54,57)
54	54.5	[54,57)
49.6	59.1	[48,51)
64.4	59.6	[63,66)
68.5	35.2	[66,69)
67.3	65.2	[66,69)
50.8	41.6	[48,51)
35.5	39.4	[33,36)
54.1	53.8	[54,57)
62.4	69.6	[60,63)
31.8	36.1	[30,33)
27.3	23.3	[27,30)
58.2	53.2	[57,60)
39.5	46	[39,42)
34.5	37.9	[33,36)
36.5	34.8	[36,39)
30.2	38	[30,33)
47.3	45.8	[45,48)
33.6	39.6	[33,36)
59.5	49.8	[57,60)
30.4	34.6	[30,33)
57.1	58.6	[57,60)
67	60.6	[66,69)
49.7	52.3	[48,51)
44.2	44.8	[42,45)
66.4	66	[66,69)
65.9	75.1	[63,66)
53	45.1	[51,54)
79.9	73	[78,81)
40.1	40.9	[39,42)
46.1	43.7	[45,48)
44	42.4	[42,45)
67.3	49.9	[66,69)
57.6	56.4	[57,60)
40.7	36.3	[39,42)
23.1	27.5	[21,24)
42.7	31.8	[42,45)
67	72.4	[66,69)
49.1	54.4	[48,51)
56.7	57.2	[54,57)
53.3	50	[51,54)
50.6	47.1	[48,51)
67.9	71.6	[66,69)
34.4	35.9	[33,36)
42.1	43.2	[42,45)
70.3	66.8	[69,72)
54.6	50.5	[54,57)
70.3	74.4	[69,72)
70.4	75.3	[69,72)
60.4	66	[60,63)
69.6	70.6	[69,72)
54.1	54.2	[54,57)
39.2	53.3	[39,42)
31.8	33.8	[30,33)
54.8	51.7	[54,57)
43.6	46.9	[42,45)
42.5	47.4	[42,45)
34.8	43.9	[33,36)
68	74.5	[66,69)
33.6	34.6	[33,36)
26.4	32.4	[24,27)
61.8	63.8	[60,63)
60.3	57.2	[60,63)
76.3	74.4	[75,78)
31.5	27.2	[30,33)
61.6	62.7	[60,63)
29.5	27.2	[27,30)
64.7	66.9	[63,66)
36.7	36.8	[36,39)
62	69.4	[60,63)
59.5	69.6	[57,60)
32.7	36.8	[30,33)
43.1	60	[42,45)
32.6	28.2	[30,33)
31.7	35.2	[30,33)
57.6	65	[57,60)
64.9	72.7	[63,66)
35.8	39	[33,36)
61.1	69.8	[60,63)
63.2	56.6	[63,66)
67.1	70.6	[66,69)
79.1	77.1	[78,81)
54.5	52.4	[54,57)
47.9	48.2	[45,48)
31.8	33.7	[30,33)
37.7	36.6	[36,39)
66.7	64	[66,69)
71.9	65.1	[69,72)
67	70.3	[66,69)
45.2	50.8	[45,48)
55.6	56.1	[54,57)
48.1	42.8	[48,51)
69.7	74.2	[69,72)
69.8	74	[69,72)
47.5	54.1	[45,48)
67.8	69.3	[66,69)
82.9	73.1	[81,84)
59.1	63.9	[57,60)
54	63.7	[54,57)
48.2	47.7	[48,51)
71.2	68.6	[69,72)
68.5	72.2	[66,69)
60.4	63.8	[60,63)
54.6	50.2	[54,57)
64.4	61.9	[63,66)
25.6	29.8	[24,27)
41.7	48.5	[39,42)
55.1	49.2	[54,57)
64.8	70.4	[63,66)
46.1	55	[45,48)
57.8	60.6	[57,60)
43	50.7	[42,45)
37.8	39.3	[36,39)
62	65.8	[60,63)
35.1	35.5	[33,36)
62.5	53	[60,63)
22.8	30.9	[21,24)
71.7	72.9	[69,72)
63.7	57.1	[63,66)
43.5	40.9	[42,45)
57	55.9	[57,60)
37.5	37.1	[36,39)
37.6	37.8	[36,39)
40.4	38.4	[39,42)
68.9	70.2	[66,69)
76.5	69.2	[75,78)
33.2	32	[33,36)
45.5	43.5	[45,48)
56.4	67.4	[54,57)
37	35.3	[36,39)
43.5	49.3	[42,45)
52.2	44.1	[51,54)
70.6	72.2	[69,72)
54.9	50.2	[54,57)
41.9	42.4	[39,42)
40.9	36.5	[39,42)
75.4	64	[75,78)
50.2	50.3	[48,51)
36.5	42.3	[36,39)
72.4	68.2	[72,75)
50.9	57.5	[48,51)
48.2	52.9	[48,51)
29.2	25.1	[27,30)
45.7	37.6	[45,48)
39.7	36.2	[39,42)
33.2	39.9	[33,36)
51.3	58.5	[51,54)
27.8	30.4	[27,30)
71.8	68.7	[69,72)
45	45.5	[45,48)
73.3	73.7	[72,75)
52.4	51.4	[51,54)
72.3	73.6	[72,75)
66.3	65.4	[66,69)
36.8	37.8	[36,39)
53.3	63.8	[51,54)
66.2	75.7	[66,69)
62.8	61.2	[60,63)
69.2	75.7	[69,72)
62.3	66.4	[60,63)
63.9	63.3	[63,66)
36.6	26.3	[36,39)
48.5	49.7	[48,51)
19.7	26.4	[18,21)
51	42.6	[51,54)
76.6	70.4	[75,78)
44.8	49.7	[42,45)
42.4	45.3	[42,45)
63	64.6	[63,66)
43.7	42.1	[42,45)
71.1	72.7	[69,72)
73.3	69.9	[72,75)
46.8	52.9	[45,48)
62.4	75.7	[60,63)
70.4	71	[69,72)
70.3	68.8	[69,72)
41	48.7	[39,42)
38.9	52.7	[36,39)
69.9	69.6	[69,72)
46.2	49.4	[45,48)
76.8	75.8	[75,78)
63.4	56.6	[63,66)
58.3	56.2	[57,60)
34.6	33.7	[33,36)
62.1	47.4	[60,63)
29.7	26.4	[27,30)
57.7	53.5	[57,60)
59.9	71.7	[57,60)
61.8	67.8	[60,63)
21.5	27	[21,24)
27.4	34	[27,30)
56.2	55	[54,57)
52.6	58.2	[51,54)
41.6	36	[39,42)
43.9	46.8	[42,45)
68.2	66.5	[66,69)
74.1	69.5	[72,75)
41.1	43.4	[39,42)
46.4	38.4	[45,48)
68.1	67.1	[66,69)
46.6	37.8	[45,48)
59.6	59.6	[57,60)
33.8	33	[33,36)
78.6	72.8	[78,81)
37	37.2	[36,39)
46.1	54.5	[45,48)
63.6	64.9	[63,66)
64.8	68.7	[63,66)
48.7	42.3	[48,51)
63.8	73	[63,66)
60.6	65	[60,63)
68.5	63.3	[66,69)
31.7	35.4	[30,33)
54	57.8	[54,57)
38.9	37.9	[36,39)
53.7	50	[51,54)
53.1	45.4	[51,54)
32.5	32.9	[30,33)
49.3	50.3	[48,51)
42.4	41.9	[42,45)
56	64	[54,57)
46.8	43	[45,48)
41.4	52.8	[39,42)
47.2	46.5	[45,48)
70.2	63.1	[69,72)
55.4	55.3	[54,57)
60.7	62.4	[60,63)
38.1	30.5	[36,39)
47.3	42.1	[45,48)
66.5	65.1	[66,69)
47	50	[45,48)
51.2	54.6	[51,54)
64.4	62	[63,66)
71.7	73	[69,72)
50.5	44.2	[48,51)
69.2	66.5	[69,72)
49.2	54.8	[48,51)
69.6	74.7	[69,72)
37.5	32.1	[36,39)
55.8	56.1	[54,57)
45.4	53.4	[45,48)
60	68.4	[60,63)
80.6	71.9	[78,81)
56.7	55.6	[54,57)
22.6	28.6	[21,24)
45.7	52.6	[45,48)
32	32.2	[30,33)
54.1	44.4	[54,57)
61.9	61	[60,63)
66.1	68.7	[66,69)
60.8	63.2	[60,63)
65.6	67.2	[63,66)
32.5	31.7	[30,33)
40.9	30.9	[39,42)
45.7	50.6	[45,48)
47.2	41.8	[45,48)
47.1	53.5	[45,48)
35.3	33.9	[33,36)
61	62	[60,63)
62.7	63.8	[60,63)
76.3	75.6	[75,78)
22	26.2	[21,24)
54.1	57	[54,57)
71.8	65.5	[69,72)
27.2	32.2	[27,30)
57.3	44.4	[57,60)
30.4	28.8	[30,33)
60.3	69	[60,63)
24.8	39.3	[24,27)
28.2	27	[27,30)
71	75.2	[69,72)
42.4	54.1	[42,45)
69.8	78.1	[69,72)
43.7	37.8	[42,45)
68.4	64.1	[66,69)
66.2	65.4	[66,69)
76.4	71.5	[75,78)
61.8	71.1	[60,63)
67.2	59.4	[66,69)
55.9	58.2	[54,57)
66.2	74.8	[66,69)
34.3	35.2	[33,36)
56.4	59.3	[54,57)
68.9	71.6	[66,69)
32.9	32.5	[30,33)
42.1	51.1	[42,45)
58.6	60.8	[57,60)
70	70.6	[69,72)
57.1	59.2	[57,60)
55.5	67.5	[54,57)
40.2	40.3	[39,42)
27.7	29.6	[27,30)
22.4	22	[21,24)
72.3	73.8	[72,75)
59.7	57.6	[57,60)
62.3	63.2	[60,63)
52.8	42.6	[51,54)
64	70.4	[63,66)
31.9	26.6	[30,33)
41.9	43.9	[39,42)
42.6	48	[42,45)
57.3	59.1	[57,60)
58.5	62.1	[57,60)
74.8	72.1	[72,75)
57.9	53.3	[57,60)
62.7	67.6	[60,63)
38.5	30.8	[36,39)
66.3	57.3	[66,69)
45.1	55.9	[45,48)
57.8	51.8	[57,60)
36.5	35.7	[36,39)
56.6	51.2	[54,57)
63.8	63.7	[63,66)
58.3	65.9	[57,60)
57.4	44.6	[57,60)
68.7	66.9	[66,69)
39.5	46.2	[39,42)
48.3	49.1	[48,51)
45.3	51	[45,48)
63.5	64.4	[63,66)
73.7	76	[72,75)
42.7	35	[42,45)
63.3	67.7	[63,66)
33.6	40.9	[33,36)
45.1	42.5	[45,48)
37.3	34.8	[36,39)
43.5	50.4	[42,45)
44.6	41.2	[42,45)
68.1	67.4	[66,69)
