CA	organ_age	Age_group
30.6	40.1	[30,33)
29.3	37.2	[27,30)
61.8	70.2	[60,63)
47.5	50.8	[45,48)
72	72.4	[72,75)
47.6	40.8	[45,48)
38.8	32.2	[36,39)
71.8	70.6	[69,72)
33.9	33.5	[33,36)
55.6	48.7	[54,57)
24.3	23	[24,27)
71.3	74.5	[69,72)
69.4	76.6	[69,72)
42.8	47.4	[42,45)
48.6	44.4	[48,51)
65.5	62.6	[63,66)
45	49.3	[45,48)
65.9	68.4	[63,66)
70.8	75	[69,72)
67.7	69.5	[66,69)
78.4	73.4	[78,81)
54.7	48.3	[54,57)
67.9	70.5	[66,69)
24.3	26.6	[24,27)
65.5	68.9	[63,66)
71.9	68.1	[69,72)
67.1	65.3	[66,69)
72.3	72.3	[72,75)
69.6	62.7	[69,72)
34.2	50	[33,36)
70.5	73.8	[69,72)
70.2	72	[69,72)
54.8	68.6	[54,57)
60.9	50.3	[60,63)
37	37.9	[36,39)
55.9	65.3	[54,57)
70.9	75.1	[69,72)
53.1	54.4	[51,54)
45.7	48.5	[45,48)
60.2	69.1	[60,63)
59.3	55.5	[57,60)
56.8	53	[54,57)
43.1	46.4	[42,45)
73.2	70.1	[72,75)
59.1	58.8	[57,60)
35.6	36.1	[33,36)
48.4	49.5	[48,51)
63.8	71.8	[63,66)
61.3	63.9	[60,63)
33.4	31.6	[33,36)
35.8	67.5	[33,36)
38.3	35.6	[36,39)
35.8	34.1	[33,36)
69	71.3	[69,72)
37.4	34.1	[36,39)
48.5	47.1	[48,51)
48.1	42.7	[48,51)
36.9	46.1	[36,39)
70	67.1	[69,72)
37	44.9	[36,39)
55.8	46.4	[54,57)
35.9	33.9	[33,36)
44.6	48.2	[42,45)
53	49.4	[51,54)
37.2	37.8	[36,39)
43.8	44.6	[42,45)
66.6	72.6	[66,69)
56.5	52.1	[54,57)
36.1	42.7	[36,39)
51.8	44.1	[51,54)
43.5	56.2	[42,45)
57	48.6	[57,60)
66.6	62.6	[66,69)
35.1	36.3	[33,36)
71.9	69.3	[69,72)
41.3	35.8	[39,42)
43.9	38.8	[42,45)
24.4	28	[24,27)
65.7	67.4	[63,66)
41.1	51.4	[39,42)
39.5	49	[39,42)
58.8	63	[57,60)
57.3	64.5	[57,60)
48.1	45.2	[48,51)
71.6	73	[69,72)
58.4	51.2	[57,60)
69.3	76.9	[69,72)
65.9	60.5	[63,66)
61.6	61.2	[60,63)
57	54.5	[57,60)
74	65.9	[72,75)
65	63.6	[63,66)
28.1	29.1	[27,30)
69.9	71.6	[69,72)
51.5	66.4	[51,54)
58.5	62.3	[57,60)
58.3	55	[57,60)
54.5	52.6	[54,57)
69.2	75.5	[69,72)
47	47.9	[45,48)
26.5	40.3	[24,27)
18.4	26.7	[18,21)
45.2	43.3	[45,48)
58.2	57.9	[57,60)
46.7	49.7	[45,48)
62.5	55.9	[60,63)
23.8	34	[21,24)
60.4	59.8	[60,63)
54.4	49.9	[54,57)
64.4	62	[63,66)
58.4	54.6	[57,60)
46.7	44.5	[45,48)
72	66.1	[72,75)
65.8	74.9	[63,66)
40.9	36.8	[39,42)
64.4	72.5	[63,66)
25.1	32.1	[24,27)
44.7	48.3	[42,45)
55.1	64.7	[54,57)
57.7	55	[57,60)
36.3	46.1	[36,39)
63.5	58.3	[63,66)
68.1	70.5	[66,69)
55.6	54.3	[54,57)
36.9	50.2	[36,39)
42.3	34.6	[42,45)
50.2	45.9	[48,51)
40	48.7	[39,42)
48	61	[48,51)
32.3	35	[30,33)
66.8	73.2	[66,69)
63.8	62.8	[63,66)
51.6	40.1	[51,54)
77	71.9	[75,78)
60.2	72.3	[60,63)
43.3	44.6	[42,45)
48.6	43.9	[48,51)
60	55.4	[60,63)
49.3	40.1	[48,51)
44.6	47.6	[42,45)
56.2	53.1	[54,57)
34.8	33.4	[33,36)
30	39.4	[30,33)
49.1	45.7	[48,51)
64	73.3	[63,66)
39.9	61.9	[39,42)
70.4	67.5	[69,72)
47.3	39.5	[45,48)
53	51.6	[51,54)
56.5	39.8	[54,57)
65.4	67.3	[63,66)
56.8	55.7	[54,57)
47.1	44.2	[45,48)
47.9	37.7	[45,48)
64	69.6	[63,66)
52.5	55.4	[51,54)
52	55.9	[51,54)
52.3	49.7	[51,54)
51.6	44.9	[51,54)
30.7	38	[30,33)
37	37.1	[36,39)
18.2	25.6	[18,21)
72.3	70	[72,75)
76.8	73.2	[75,78)
72.9	70.1	[72,75)
66.4	64	[66,69)
54.3	50.5	[54,57)
67.9	66.8	[66,69)
67.4	65.9	[66,69)
69	65	[69,72)
74.3	69.4	[72,75)
63.4	60.4	[63,66)
59.7	68.2	[57,60)
51.3	46.8	[51,54)
63.8	62.7	[63,66)
35.1	25.5	[33,36)
45.9	36.5	[45,48)
67.9	61.8	[66,69)
51.5	58.5	[51,54)
36	35.9	[36,39)
61.8	57.8	[60,63)
69.2	67.5	[69,72)
57.5	57.4	[57,60)
39	40.1	[39,42)
71.7	77.9	[69,72)
54.1	57.8	[54,57)
63	68.8	[63,66)
45.6	45.9	[45,48)
67.4	63.9	[66,69)
59	62	[57,60)
54.8	46.3	[54,57)
66.3	57.4	[66,69)
62.7	69.1	[60,63)
56.5	53	[54,57)
50.2	54.9	[48,51)
45.5	47.7	[45,48)
31.8	38.8	[30,33)
64.4	67.3	[63,66)
52.5	51.4	[51,54)
30.3	35.6	[30,33)
60.6	67.1	[60,63)
58.6	59.9	[57,60)
59.7	67.1	[57,60)
68.1	71.6	[66,69)
25.1	20.7	[24,27)
67.5	75	[66,69)
29.3	35	[27,30)
65	73.3	[63,66)
46.2	40.8	[45,48)
63.7	72.3	[63,66)
22.7	28	[21,24)
39.6	34.2	[39,42)
48.1	42.8	[48,51)
64.4	54.3	[63,66)
58.9	62.4	[57,60)
56.7	55	[54,57)
58.1	51.9	[57,60)
72.9	70.5	[72,75)
57.9	58.5	[57,60)
45.5	40.2	[45,48)
68.3	73.1	[66,69)
51.3	50.6	[51,54)
45	50.3	[45,48)
64	70	[63,66)
39.9	38.4	[39,42)
28.3	25.7	[27,30)
29	26.1	[27,30)
53.5	48.8	[51,54)
44.7	35.5	[42,45)
45.7	62.3	[45,48)
49.3	53	[48,51)
45.8	39.9	[45,48)
59.4	59.6	[57,60)
54.9	58.2	[54,57)
62.5	67.3	[60,63)
33.3	38.9	[33,36)
81.2	74.9	[81,84)
79.9	75.5	[78,81)
54.3	45.6	[54,57)
50.5	56.2	[48,51)
56.7	57.8	[54,57)
49.9	55.9	[48,51)
53.3	51.6	[51,54)
34.9	38.1	[33,36)
63.2	51.6	[63,66)
33.2	31.9	[33,36)
49	52.3	[48,51)
65.6	69.7	[63,66)
72.3	75.7	[72,75)
50.4	49.8	[48,51)
42.3	41.8	[42,45)
63.8	65.1	[63,66)
42.6	42	[42,45)
44.5	44	[42,45)
53.9	50.5	[51,54)
66.8	71.2	[66,69)
77.2	73.4	[75,78)
29.4	34.4	[27,30)
43.5	48.3	[42,45)
43.3	45.9	[42,45)
71.8	67.2	[69,72)
45.8	46.5	[45,48)
39.3	44.1	[39,42)
59.4	71	[57,60)
56.3	52.8	[54,57)
77.6	72.5	[75,78)
54	60.9	[54,57)
65.7	51.5	[63,66)
48.4	47.9	[48,51)
60.9	51.1	[60,63)
62.7	68.4	[60,63)
57.3	55.4	[57,60)
40.1	47.3	[39,42)
52.7	50.6	[51,54)
42.8	38.9	[42,45)
48.7	41.1	[48,51)
48	41.8	[48,51)
48.2	53.1	[48,51)
49.6	52.5	[48,51)
44.4	47.2	[42,45)
50.1	56.9	[48,51)
46	40.4	[45,48)
51.2	52.7	[51,54)
56.8	49.5	[54,57)
37.6	41.9	[36,39)
75.1	74.2	[75,78)
54	63.3	[54,57)
47.7	59.9	[45,48)
61.9	73	[60,63)
51.2	70.6	[51,54)
36.5	39.6	[36,39)
53.9	51.1	[51,54)
70.3	72.6	[69,72)
40.9	44.6	[39,42)
63.5	49.9	[63,66)
76	70.7	[75,78)
74.3	70.9	[72,75)
77.3	73.9	[75,78)
58.3	58.8	[57,60)
27	34.7	[27,30)
63.9	68.5	[63,66)
27.6	25.9	[27,30)
29.8	28.7	[27,30)
37.9	33.2	[36,39)
25	27.6	[24,27)
44.7	48.2	[42,45)
68.1	61.2	[66,69)
62.6	68.4	[60,63)
52.6	51	[51,54)
41.7	49.1	[39,42)
66.7	74	[66,69)
36.9	39.2	[36,39)
55.3	63	[54,57)
55.4	52.7	[54,57)
52.7	45.7	[51,54)
62.8	54.2	[60,63)
49.8	53.6	[48,51)
66.7	62.3	[66,69)
81.5	74.6	[81,84)
73.1	69.4	[72,75)
47.6	45.7	[45,48)
43.9	49.6	[42,45)
32.5	37.4	[30,33)
54.1	58.4	[54,57)
68.6	71.9	[66,69)
59	60.3	[57,60)
56.8	56.2	[54,57)
79.3	72.2	[78,81)
51.9	56.4	[51,54)
53.9	51.9	[51,54)
71	77.4	[69,72)
34.5	35.7	[33,36)
41.7	42.2	[39,42)
57.5	55.7	[57,60)
50.7	51.6	[48,51)
29	29.5	[27,30)
59	55.1	[57,60)
69.8	72	[69,72)
61.4	65.2	[60,63)
70.9	74.7	[69,72)
48.2	39.6	[48,51)
33.4	33.8	[33,36)
26.2	26.8	[24,27)
30.9	32.5	[30,33)
32.6	33.5	[30,33)
28.8	25.9	[27,30)
42.7	40.4	[42,45)
43	31.1	[42,45)
81.2	73.3	[81,84)
54.7	46.4	[54,57)
46	51.7	[45,48)
65.4	71.1	[63,66)
36.8	37	[36,39)
43.1	48.2	[42,45)
54	54.3	[54,57)
30.7	25.9	[30,33)
52.9	68.3	[51,54)
37	32.2	[36,39)
47.2	49.1	[45,48)
33.9	38.4	[33,36)
60.2	63.1	[60,63)
44.7	52.4	[42,45)
38.1	37.3	[36,39)
43.3	44	[42,45)
43.8	48.7	[42,45)
41.2	48.4	[39,42)
40.7	48.4	[39,42)
28.3	34.7	[27,30)
42.8	38.5	[42,45)
53.5	46.4	[51,54)
78.5	68.4	[78,81)
45	38	[45,48)
63.4	65.7	[63,66)
55.3	59.6	[54,57)
51.3	56.5	[51,54)
67.4	67.7	[66,69)
37.6	33.7	[36,39)
35.4	36	[33,36)
49.3	53.1	[48,51)
59.1	73	[57,60)
40.7	41.8	[39,42)
57.3	58	[57,60)
73.7	68.8	[72,75)
69.4	70.2	[69,72)
64.1	69.5	[63,66)
31.2	36	[30,33)
37.4	33.8	[36,39)
55.9	52.9	[54,57)
39.5	46.3	[39,42)
63.9	69.2	[63,66)
45.6	44.4	[45,48)
52.4	49.3	[51,54)
52.6	52.2	[51,54)
62	67.6	[60,63)
53.4	46.2	[51,54)
36.3	32.1	[36,39)
39.6	38.8	[39,42)
59.1	59.1	[57,60)
71	73.3	[69,72)
52.1	45.4	[51,54)
18.2	26.5	[18,21)
62.3	66.4	[60,63)
55.4	42.8	[54,57)
30.7	29.8	[30,33)
63.1	66.3	[63,66)
33.4	30.9	[33,36)
56	55.5	[54,57)
37.1	43.7	[36,39)
49.2	49	[48,51)
61.7	62.3	[60,63)
58.7	66.3	[57,60)
70.9	64.6	[69,72)
64.7	70.6	[63,66)
69.3	62	[69,72)
72.1	66.5	[72,75)
70.6	73.3	[69,72)
32.8	34.7	[30,33)
62.7	58.3	[60,63)
52.6	53.1	[51,54)
50.9	50.8	[48,51)
29.6	30.7	[27,30)
41.6	51.9	[39,42)
44	33.8	[42,45)
64.4	71.2	[63,66)
70.5	72.9	[69,72)
66.8	69.3	[66,69)
46.6	38.7	[45,48)
43.1	54.8	[42,45)
43	53.9	[42,45)
43.7	30	[42,45)
60.8	68.5	[60,63)
48.8	47	[48,51)
69.9	70.5	[69,72)
34	34.8	[33,36)
38.1	36.6	[36,39)
63.6	66.9	[63,66)
59.6	56.8	[57,60)
61.4	68.2	[60,63)
32.6	35.5	[30,33)
32.9	37.8	[30,33)
40.2	44.5	[39,42)
19.4	20.7	[18,21)
64.2	70.1	[63,66)
72	68	[72,75)
78.9	74.4	[78,81)
51.5	51.6	[51,54)
48.8	50.3	[48,51)
72.1	72.5	[72,75)
49.1	45.1	[48,51)
44.4	46.7	[42,45)
38.3	35.3	[36,39)
69.3	74.9	[69,72)
50.5	56.3	[48,51)
28	32.9	[27,30)
62.5	61.2	[60,63)
44.9	39.7	[42,45)
42.3	48.8	[42,45)
65	64.7	[63,66)
51.8	45.1	[51,54)
23.7	20.9	[21,24)
53.4	61.8	[51,54)
31.2	33.1	[30,33)
46.1	51.9	[45,48)
66.3	59.6	[66,69)
35.2	31.6	[33,36)
72.6	60.7	[72,75)
34.7	33.4	[33,36)
59.9	66.3	[57,60)
66	62.9	[66,69)
54.1	53.8	[54,57)
59.1	60.7	[57,60)
30.5	26.3	[30,33)
45.1	57.9	[45,48)
35.8	31.7	[33,36)
43.5	29.4	[42,45)
52.2	57.8	[51,54)
60.1	67.9	[60,63)
38.1	37.5	[36,39)
25.1	32.5	[24,27)
43.8	56.9	[42,45)
47.7	50	[45,48)
58.5	56	[57,60)
77	73.7	[75,78)
72	67.3	[72,75)
58.8	55.4	[57,60)
44.5	46.4	[42,45)
71.4	73.4	[69,72)
37.7	37.9	[36,39)
46.8	37.8	[45,48)
70.1	67.9	[69,72)
29.8	33.4	[27,30)
67.3	74.5	[66,69)
66.8	65.8	[66,69)
47.7	48.9	[45,48)
66.7	63.5	[66,69)
67.6	68	[66,69)
48.6	49.1	[48,51)
53.7	62	[51,54)
71.2	71.6	[69,72)
30.8	29.1	[30,33)
22.3	21.4	[21,24)
72.5	74.9	[72,75)
68.7	69	[66,69)
71.8	68.7	[69,72)
40.9	38.5	[39,42)
64.6	68.6	[63,66)
71.3	73.2	[69,72)
53	51.1	[51,54)
61.7	72.1	[60,63)
60.3	61.4	[60,63)
59.8	69.8	[57,60)
66	71.9	[66,69)
37	37.2	[36,39)
56.7	56.7	[54,57)
50.6	48.6	[48,51)
52.1	59.3	[51,54)
48.1	46.2	[48,51)
45.7	42.4	[45,48)
58.4	65.7	[57,60)
48.4	51.7	[48,51)
54.7	62.4	[54,57)
49.3	56.7	[48,51)
27.3	30.8	[27,30)
53.2	46.9	[51,54)
60.2	62.6	[60,63)
72.8	73.9	[72,75)
54.9	52.4	[54,57)
73	64.6	[72,75)
71.1	68.9	[69,72)
50	48.6	[48,51)
60	51.3	[60,63)
59.5	68.8	[57,60)
70.9	74.5	[69,72)
62.1	64.5	[60,63)
53.3	49.3	[51,54)
41.6	54.1	[39,42)
60.7	56.3	[60,63)
36.9	37	[36,39)
52.7	51.6	[51,54)
45	29.9	[45,48)
36	49.2	[36,39)
63.6	68.8	[63,66)
38.8	47.6	[36,39)
54.6	64.3	[54,57)
21.1	29.4	[21,24)
65.2	61	[63,66)
60.4	63.3	[60,63)
55.9	59.3	[54,57)
33.8	31.3	[33,36)
38	38	[36,39)
63.1	67	[63,66)
31.4	30.9	[30,33)
32.7	35.6	[30,33)
28.9	30.7	[27,30)
75.6	71.2	[75,78)
53.6	48.3	[51,54)
51.3	49.4	[51,54)
69.2	74.4	[69,72)
53	51.4	[51,54)
38.8	40	[36,39)
74.8	74.1	[72,75)
51.6	40.4	[51,54)
58.4	60.5	[57,60)
64	62.9	[63,66)
74.3	66.8	[72,75)
41.7	54.7	[39,42)
30.7	25.3	[30,33)
44.1	49.3	[42,45)
55	48.6	[54,57)
39.6	38.5	[39,42)
37.4	45.5	[36,39)
42.1	49.8	[42,45)
47.6	49.8	[45,48)
31	28.3	[30,33)
53.8	53.5	[51,54)
54.3	56.9	[54,57)
65.7	72.4	[63,66)
38	32.5	[36,39)
38.9	49.4	[36,39)
25.5	24.5	[24,27)
66.7	63.3	[66,69)
30.7	29.7	[30,33)
56.7	58.9	[54,57)
80.5	73.2	[78,81)
56.9	60.1	[54,57)
63.6	67	[63,66)
36.9	35.2	[36,39)
38.4	39.4	[36,39)
66.6	58.3	[66,69)
47.9	42.7	[45,48)
31.5	32.5	[30,33)
34.9	40.1	[33,36)
60.2	54.3	[60,63)
51.2	48.3	[51,54)
34	32.5	[33,36)
44.1	41.8	[42,45)
63.6	69.2	[63,66)
73.5	68.4	[72,75)
70.5	75.2	[69,72)
48.9	46.1	[48,51)
20.7	27.7	[18,21)
62.4	55.5	[60,63)
69.7	62.3	[69,72)
34.3	25.6	[33,36)
47.9	41.7	[45,48)
39.6	42.1	[39,42)
32.5	39.5	[30,33)
56.7	56.7	[54,57)
70.5	71.7	[69,72)
65.9	73.8	[63,66)
43	45.7	[42,45)
50.9	58	[48,51)
39.9	39.2	[39,42)
45.6	48	[45,48)
33.9	34.2	[33,36)
70.1	77.5	[69,72)
74.1	68.8	[72,75)
45.4	53.1	[45,48)
71.3	68.8	[69,72)
75.3	74.6	[75,78)
52.2	56.3	[51,54)
67.1	71.8	[66,69)
43.5	44.2	[42,45)
32.4	27.1	[30,33)
36	38.6	[36,39)
35.4	28.8	[33,36)
72.1	72.5	[72,75)
47	42.9	[45,48)
34.3	35	[33,36)
26.5	30	[24,27)
53	50.2	[51,54)
45.3	41.6	[45,48)
61.8	59.1	[60,63)
36.6	33.8	[36,39)
51.2	56.5	[51,54)
40.9	39.7	[39,42)
61.9	52.9	[60,63)
54.6	63.1	[54,57)
67	70.1	[66,69)
68.8	67.5	[66,69)
69.3	66.7	[69,72)
33.8	42.4	[33,36)
43.8	43.9	[42,45)
78.4	73.8	[78,81)
27.3	32.9	[27,30)
35.9	44.5	[33,36)
69.8	71.1	[69,72)
42.2	43.1	[42,45)
53.7	51.5	[51,54)
73.2	71.4	[72,75)
34.8	32	[33,36)
70.5	75.5	[69,72)
66.7	70.7	[66,69)
39.8	46.5	[39,42)
39.4	37.1	[39,42)
54.8	41.3	[54,57)
47.5	47.7	[45,48)
35.1	34.2	[33,36)
58.7	60.9	[57,60)
80.7	68.1	[78,81)
66	52.6	[66,69)
39.2	39.3	[39,42)
48.3	45.5	[48,51)
69.7	65.6	[69,72)
50.3	49.6	[48,51)
62.2	63.4	[60,63)
81.9	68.8	[81,84)
74.1	73.6	[72,75)
39.4	41.9	[39,42)
39.1	37.7	[39,42)
63.9	65.6	[63,66)
53.2	49	[51,54)
34.3	36.9	[33,36)
56.8	55.3	[54,57)
50.6	50.4	[48,51)
57.3	56.8	[57,60)
57.8	64.7	[57,60)
53.3	52.8	[51,54)
23.8	29.3	[21,24)
60	70.2	[60,63)
62.3	70.8	[60,63)
52.4	53.6	[51,54)
21.7	27.6	[21,24)
68.7	67	[66,69)
64.8	62.6	[63,66)
43.1	53.7	[42,45)
38.1	37.5	[36,39)
43.5	35.6	[42,45)
46.8	47.5	[45,48)
69.9	74	[69,72)
27.9	33.8	[27,30)
43.4	41.4	[42,45)
71.3	74	[69,72)
41.3	33.1	[39,42)
62.8	68.9	[60,63)
62.2	68.1	[60,63)
50.9	53.3	[48,51)
78	71.7	[78,81)
29.1	24.2	[27,30)
70	69.1	[69,72)
41.7	57.4	[39,42)
75.5	72.9	[75,78)
52.9	56.2	[51,54)
49.8	48.6	[48,51)
57.2	58.9	[57,60)
39.7	37	[39,42)
70.7	68.4	[69,72)
62.1	62.1	[60,63)
54.8	48.5	[54,57)
63.1	52.7	[63,66)
53.7	50.6	[51,54)
58.2	66.8	[57,60)
64.7	71.6	[63,66)
57.4	55.1	[57,60)
69.2	61.9	[69,72)
51	52.7	[51,54)
34.5	41.6	[33,36)
45.7	45.8	[45,48)
36.1	32.8	[36,39)
61.6	66	[60,63)
74.7	69.4	[72,75)
49.6	58.1	[48,51)
52.5	42.8	[51,54)
43.9	44.8	[42,45)
72.8	64.8	[72,75)
70.1	68	[69,72)
34.2	36.5	[33,36)
58.3	53.7	[57,60)
58.4	64.2	[57,60)
52.2	49	[51,54)
49	43.8	[48,51)
41.9	38	[39,42)
57.1	64.5	[57,60)
35.2	37.3	[33,36)
30.6	32.4	[30,33)
53.9	53.4	[51,54)
49	50	[48,51)
20.3	26.4	[18,21)
74.7	71.4	[72,75)
55.6	58.5	[54,57)
52.2	57.5	[51,54)
42.6	45.2	[42,45)
64	67.3	[63,66)
36.4	35.9	[36,39)
28.9	28.7	[27,30)
42.1	41.3	[42,45)
32	29.4	[30,33)
57.6	50.6	[57,60)
70.4	73.6	[69,72)
38.8	39.8	[36,39)
71.3	73.2	[69,72)
44	45.6	[42,45)
46.6	48.5	[45,48)
36.7	32.6	[36,39)
77.9	72	[75,78)
33.8	28.6	[33,36)
66.1	72.3	[66,69)
74.6	75.3	[72,75)
35.7	34.9	[33,36)
25.3	29.2	[24,27)
49.5	38	[48,51)
54.4	51.9	[54,57)
63.1	63.7	[63,66)
78.1	70.6	[78,81)
81.8	74	[81,84)
54.7	49.7	[54,57)
41.4	39.4	[39,42)
76.5	70.2	[75,78)
18.2	22.4	[18,21)
66.9	66.7	[66,69)
53.3	44	[51,54)
72.5	69.4	[72,75)
57.1	55.6	[57,60)
41.9	38.5	[39,42)
35.7	35.6	[33,36)
50.8	51.7	[48,51)
72.8	70	[72,75)
56.5	52.1	[54,57)
59.6	67.3	[57,60)
50.9	44.2	[48,51)
18.2	32.6	[18,21)
59.6	47.8	[57,60)
36.2	32.4	[36,39)
38.1	34.7	[36,39)
30.3	33.4	[30,33)
48.3	48.9	[48,51)
43.3	48.2	[42,45)
68.7	71.3	[66,69)
47.5	51.6	[45,48)
69.4	71.2	[69,72)
56.4	53.1	[54,57)
51.3	65	[51,54)
49	46.5	[48,51)
40	38.6	[39,42)
62.5	75.7	[60,63)
63.5	73.3	[63,66)
57.8	55.5	[57,60)
39.4	59	[39,42)
65.4	65.1	[63,66)
46.6	51.4	[45,48)
59.5	60.4	[57,60)
51.4	51.4	[51,54)
76.5	70.7	[75,78)
56.6	62.7	[54,57)
68	70.7	[66,69)
58.3	52.9	[57,60)
52.7	42.7	[51,54)
20.3	22.8	[18,21)
31.1	28.1	[30,33)
67.9	76.1	[66,69)
65.6	66.3	[63,66)
66.2	71.5	[66,69)
48.4	53.8	[48,51)
57.6	51.2	[57,60)
64.3	64.1	[63,66)
47.8	44.3	[45,48)
47.6	52.9	[45,48)
22.9	24.2	[21,24)
40.4	41.4	[39,42)
64.5	72.1	[63,66)
28.8	29.5	[27,30)
27	26.7	[27,30)
64.6	67.3	[63,66)
39.8	43.7	[39,42)
68.9	70.3	[66,69)
30	28.4	[30,33)
64.5	69.5	[63,66)
67	76.7	[66,69)
27.6	31.5	[27,30)
63.2	66.2	[63,66)
62.5	58	[60,63)
51.8	54.8	[51,54)
51.9	54.3	[51,54)
24.3	26.6	[24,27)
37.5	38.1	[36,39)
47.4	45.8	[45,48)
72.6	69.8	[72,75)
62.9	62.7	[60,63)
70.2	69.4	[69,72)
50.5	44.1	[48,51)
51.8	47.3	[51,54)
32	36.2	[30,33)
62.6	65.9	[60,63)
44.9	56.9	[42,45)
65.4	68	[63,66)
69.4	65.7	[69,72)
35.7	38	[33,36)
47.9	42.5	[45,48)
74.1	70.9	[72,75)
38	45.3	[36,39)
72.2	73.2	[72,75)
50.8	58	[48,51)
46.6	45.1	[45,48)
25.4	28.4	[24,27)
43.6	37.2	[42,45)
60.9	65	[60,63)
31.5	37.9	[30,33)
53.1	45.8	[51,54)
21.8	28.7	[21,24)
78.4	71.8	[78,81)
72.6	68.8	[72,75)
51	42.4	[51,54)
22.6	26.3	[21,24)
51.2	63.6	[51,54)
26.7	25.6	[24,27)
71.6	70.9	[69,72)
32.4	39	[30,33)
47.6	48.3	[45,48)
35.5	30.5	[33,36)
39.8	39.8	[39,42)
27.2	25.9	[27,30)
41.5	31	[39,42)
81.7	71.7	[81,84)
64.3	65.4	[63,66)
35.6	42.9	[33,36)
74	72.5	[72,75)
48.1	41.1	[48,51)
70.6	69.8	[69,72)
67.1	70.4	[66,69)
40	46.4	[39,42)
79.8	76.3	[78,81)
63.4	67.2	[63,66)
42.4	42	[42,45)
28.3	36.5	[27,30)
69.4	67.4	[69,72)
56.9	69	[54,57)
43.6	41.9	[42,45)
55.9	52.6	[54,57)
45	43.4	[45,48)
33.6	25.8	[33,36)
31.1	44.9	[30,33)
43.1	39.6	[42,45)
44.1	46.1	[42,45)
62.3	65.2	[60,63)
64.3	55.3	[63,66)
63.4	71.7	[63,66)
45.3	39.2	[45,48)
51	36.9	[51,54)
53.8	50.3	[51,54)
45.7	47.3	[45,48)
18.7	27.6	[18,21)
48.5	48.2	[48,51)
73	70.3	[72,75)
28.8	30	[27,30)
33.4	39	[33,36)
48.6	47	[48,51)
43	41.8	[42,45)
62	64.4	[60,63)
41.1	40.7	[39,42)
32.6	37.9	[30,33)
56.1	60.8	[54,57)
47.3	47.6	[45,48)
46.5	42.2	[45,48)
34	35.5	[33,36)
62	60.5	[60,63)
54.2	57.2	[54,57)
47.8	49.9	[45,48)
64.3	72.9	[63,66)
56.5	55.3	[54,57)
69.2	70.8	[69,72)
69.6	69.6	[69,72)
70.3	77.7	[69,72)
47.6	55.1	[45,48)
37.9	37.4	[36,39)
27.4	27.7	[27,30)
50.5	50.3	[48,51)
76.6	74.6	[75,78)
75.2	71.9	[75,78)
35.1	46.8	[33,36)
28.2	26.9	[27,30)
36.7	30.1	[36,39)
49.1	49.6	[48,51)
71.9	72.2	[69,72)
50.7	50.4	[48,51)
27.8	33.9	[27,30)
74.7	77.1	[72,75)
33.6	38.9	[33,36)
42	38.5	[42,45)
46.6	39.1	[45,48)
36.3	37.4	[36,39)
38.9	37.4	[36,39)
61.2	61.8	[60,63)
55.1	52.1	[54,57)
41.7	47.6	[39,42)
37	34.8	[36,39)
78.8	74.5	[78,81)
27.8	31.7	[27,30)
41.3	49.9	[39,42)
51	57	[51,54)
73.5	71.6	[72,75)
68.1	59.4	[66,69)
51	51.9	[51,54)
35.9	28.7	[33,36)
70.4	76.7	[69,72)
50.4	56.1	[48,51)
54.9	50.4	[54,57)
65.1	66.7	[63,66)
71.8	73.9	[69,72)
57.7	52.5	[57,60)
46.5	52.7	[45,48)
58.3	71.1	[57,60)
73.1	65.6	[72,75)
44.8	36.8	[42,45)
66.5	72.6	[66,69)
78.3	74.7	[78,81)
28.2	24.5	[27,30)
23.7	33.8	[21,24)
60.3	60.2	[60,63)
67.7	60.4	[66,69)
24.8	25.3	[24,27)
55.4	55.7	[54,57)
34.1	31.3	[33,36)
52.9	53.1	[51,54)
26.2	23.5	[24,27)
58.8	53.7	[57,60)
79.4	73.7	[78,81)
20.3	25.2	[18,21)
53.3	50.3	[51,54)
61.6	54.5	[60,63)
48.2	50.2	[48,51)
67.2	60.1	[66,69)
31.3	35.7	[30,33)
63.1	66.6	[63,66)
46.1	48.1	[45,48)
37.5	42.1	[36,39)
29.7	30.8	[27,30)
73.2	72	[72,75)
47.8	50.3	[45,48)
27.9	28	[27,30)
75	72.5	[75,78)
59.6	54.7	[57,60)
26.8	29.2	[24,27)
28	26.4	[27,30)
61.8	58.6	[60,63)
20.8	21.1	[18,21)
39.8	38.9	[39,42)
55.9	55.1	[54,57)
49.9	42.8	[48,51)
67.2	72.2	[66,69)
27.7	33.6	[27,30)
56.9	53	[54,57)
46.8	50.1	[45,48)
31.6	23.8	[30,33)
54.8	57.2	[54,57)
27.4	23	[27,30)
37.1	37.1	[36,39)
48.1	51.8	[48,51)
70.2	76.6	[69,72)
42.5	39.6	[42,45)
56.6	53	[54,57)
27.8	31.5	[27,30)
49.6	57.4	[48,51)
61.7	68.7	[60,63)
54.4	51.2	[54,57)
60.4	64.1	[60,63)
34.8	38.7	[33,36)
72.5	72.8	[72,75)
46.1	46	[45,48)
68.4	72.4	[66,69)
30.6	35.7	[30,33)
28.6	34	[27,30)
59.9	64.6	[57,60)
53.3	57.5	[51,54)
51.9	53.4	[51,54)
48.1	48	[48,51)
34.6	33	[33,36)
42.6	38.1	[42,45)
54.3	39.3	[54,57)
64	61.2	[63,66)
64	69.2	[63,66)
